SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
12321,300 prince philip drive,memorial university of newfoundland,newfoundland,saint johns,a1b 3v6
12358,1 hospital courtlakeridge health,lakeridge health center,ontario,oshawa,l1g 2b9
12409,700 university avenue2nd floor,princess margaret cancer centre,ontario,toronto,m5g 1x5
12438,750 great northern road,sault area hospitals,ontario,sault ste marie,p6b 0a8
12474,501 smyth road,the ottawa hospital  riverside campus,ontario,ottawa,k1h 8
12499,5415 boulevard de lassomption,ciusssdel estdel ledemontréal,quebec,montreal,h1t 2m4
12536,909 boulevard de la vérendrye,centre intégré de la santé et des services sociaux de loutaouais,quebec,gatineau,j8p 7h2
12649,2775 laurel street,vancouver general hospital,british columbia,vancouver,v5z 1m9
12650,400 university avenue,saint john regional hospital,new brunswick,saint john,e2l 4l2
12685,hospital maisonneuve  rosemont 5414 boulevard lassomption 3rd floor microbiologie,ciusssdel’estdel’îledemontréal,quebec,montreal,h1t 2m4
12732,2775 laurel street,bc cancer agency,british columbia,vancouver,v5z 1m9
12812,11560 university avenuecross cancer institute,cross cancer institute,alberta,edmonton,t6g 1z2
12813,3001 12e avenue north,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
12814,600 west 10th avenue,british columbia cancer agency,british columbia,vancouver,v5z 4e6
12815,13750 96th avenue,fraser health authority,british columbia,surrey,v3v 1z2
12819,140329th street northwest,tom baker cancer centre,alberta,calgary,t2n 4n2
12880,2775 laurel streetroom 10149,gordon  leslie diamond health care center  hematology administration,british columbia,vancouver,v5z 1m9
12881,400 university avenue,saint john regional hospital,new brunswick,saint john,e2l 4l2
12915,596 davis drive,stronach regional cancer centre,ontario,newmarket,l3y 2p9
12916,25 king street westcancer centre of southeastern ontario,kingston general hospital,ontario,kingston,k7l5p9
12935,133129th street north west,tom baker cancer centre,alberta,calgary,g1j 1z4
12936,1401 18e rue,hopital de lenfant jesus,quebec,quebec city,h4j 1c5
12937,5415 boulevard de lassomption,ciusssdel’estdel’îledemontréal,quebec,montreal,a1b 3v6
12938,2051 mccallum road,abbotsford regional hospital and cancer care centre,british columbia,abbotsford,v8r 6v5
12939,610 university avenue,princess margaret hospital,ontario,toronto,h3a1a1
12940,1560 sherbrooke street east,chum notre dame hospital,quebec,montreal,k1h 8l6
13031,3120 boulevard tachereau coor an0132,hopital charles le moyne,quebec,greenfield park,j4v 2h1
13032,11560 university avenuecross cancer institute,cross cancer institute,alberta,edmonton,t6g 1z2
13047,post office box 5375 station center scs,london health sciences centre,ontario,london,n6a 4g5
13048,2100 bovaird drive east brampton civic hosptial,william osler health centre,ontario,brampton,l6r 3j7
13049,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
13077,1276 south park streetbethune building,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 2y9
13078,10 macmahon street,chu lhotel dieu de quebec,quebec,quebec city,g1r 3s3
13079,1 hospital courtdurham regional cancer centre,lakeridge health center,ontario,ottawa,l1g 2b9
13119,699 concession street,juravinski cancer centre,ontario,hamilton,l8v 5c2
13126,650 sammon avenue,toronto east general hospital,ontario,toronto,m4c 5m5
13143,3001 12e avenue north,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
13145,300 prince philip drive,health sciences centre  winnipeg,newfoundland and labrador,saint johns,a1b 3v6
13146,1001 boulevard décariemuhc glen site cedars cancer center,mcgill university health center,quebec,montreal,v5z 1m9
13172,2056070 sherbrooke street east,ciusssdel’estdel’îledemontréal,quebec,montreal,h1n1c1
13176,5820 university avenue,nova scotia cancer centre,nova scotia,halifax,b3h 1
13177,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8
13183,41 ramsey lake road,sudbury regional hospital,ontario,sudbury,p3e 5j1
13237,2184 west  broadway,saint pauls hospital,british columbia,vancouver,v6k 2e1
13240,41 ramsey lake road,northeast cancer centre,ontario,sudbury,p3e 5j1
13293,1560 sherbrooke east,chum notre dame hospital,quebec,montreal,h2l 4m1
13331,825 coxwell avenue,toronto east general hospital,ontario,toronto,m4c 3e7
13343,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,n1r 3g2
13344,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m5g 2m9
13345,699 concession street,juravinski cancer centre,ontario,hamilton,m5g 2m9
13346,687 avenue de pins ouest,royal victoria regional health centre,quebec,montreal,h2l 4m1
13347,10 de lespinay,centre hospitalier universitaire de quebec,quebec,quebec city,n6a 5w9
13348,400 university avenue,saint john regional hospital,new brunswick,saint john,l6r 3j7
13349,1278 tower road,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 2y9
13378,13750  96th avenue,fraser health authority,british columbia,surrey,s4t7t1
13379,2775 laurel street,vancouver general hospital,british columbia,vancouver,h4j 1c5
13410,546 pine avenue west,mcgill university royal institution for the advancement of learning,quebec,montreal,h2w 1s6
13473,76 stuart street,kingston general hospital,ontario,kingston,k7l 2v7
13474,3935 kincaid street,burnaby hospital,british columbia,burnaby,v5g 2x6
13542,37 providence street,dr leon richard oncology centre,new brunswick,moncton,e1c 8x3
13563,3120 taschereau boulevard,hopital charles le moyne,quebec,greenfield park,j4v 2h1
13564,4101 dewdney avenue,saskatoon cancer center,saskatchewan,regina,s4t7t1
13621,501 smyth road campus box 704,ottawa hospital,ontario,ottawa,k1h 8l6
13622,400 university avenue,saint john regional hospital,new brunswick,st john,e2l 4l2
13650,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,n1r 3g2
13708,5400 boul gouin ouest bureau j3030,hopital du sacre coeur de montreal,quebec,montréal,h4j 1c5
13726,1403 29th street northwest,foothills medical centre,alberta,calgary,t2n 2t9
13752,1001 decarie boulevard,mcgill university health center,quebec,montreal,h3a 1a1
13979,800 commissioners road east,london health sciences centre,ontario,london,n6a 4g5
13980,3320 richter street,southern interior medical research inc,british columbia,kelowna,v1w 4v5
13981,11 cote du palais,centre hospitalier universitaire de quebec,quebec,quebec city,g1r 2j6
13982,1 quarry ridge,male and females health and research centres,ontario,barrie,l4m 7g1
13983,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
14046,353 saint paul avenue,brantford urology research,ontario,brantford,n3r 4n3
14156,1560 sherbrooke east,centre hospitalier de luniversite de montreal hospital notre dame,quebec,montreal,h2l 4m1
14157,,urology associates urologic medical research,,,
14159,1101 2nd avenue east,todd webster md,ontario,owen sound,n4k 2j1
14199,1333 sheppard avenue east,stanley flax medical professional corporation,ontario,north york,m2j 1v1
14213,1276 south park street,nova scotia health authority research ethics board,nova scotia,halifax,b3h 2y9
14337,8440 112 street northwest,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2b7
14338,1280 main street west,mcmaster childrens hospital,ontario,hamilton,l8s4l8
14339,2300 rue tupper,montreal childrens hospital,quebec,montreal,h3h 1p3
14340,3175 ch de lane côtesaintecatherine pediatrics,sainte justine hospital,quebec,montreal,h3t 1c5
14496,610 university avenuemedical oncologyhematology,princess margaret hospital,ontario,toronto,m5g 2m9
14497,201 georgian drive,royal victoria regional health centre,ontario,barrie,l4m 6m2
14545,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
14600,400 university avenuedepartment of oncology,saint john regional hospital,new brunswick,saint john,e2l 4l2
14652,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
14655,58505980 university avenue,iwk health center,nova scotia,halifax,b3k 6r8
14656,103 hospital drive,royal university hospital,saskatchewan,saskatoon,s7n 0w8
14718,175 stillview,sir mortimer b davis jewish general hospital,quebec,pointclaire,h9r 4s3
14834,3001 12e avenue nordservice de génétique médicale,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
14835,2775 laurel streetadult metabolic clinic,vancouver general hospital,british columbia,vancouver,v5z 1m9
14836,1190 hornby streetfacility of medicine,bc women’s hospital and health centre,british columbia,vancouver,v6z 2k5
14839,2888 shaganappi trail northwestinherited metabolic disorders clinic,alberta childrens hospital,alberta,calgary,t3b 6a8
14885,1401 18e rue,centre hospitalier universitaire de quebec,quebec,quebec,g1j 1z4
15075,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
15125,300 prince philip drive,eastern health  health sciences center general hospital,newfoundland,saint johns,a1b 3v6
15138,5820 university avenuedickinson building,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 1v8
15181,2775 laurel street,vancouver general hospital,british columbia,vancouver,v5z 1m9
15182,2863 ellesmere road,corcare centenary,ontario,scarborough,m1e 5e9
15326,41 ramsey lake road,sudbury regional hospital,ontario,sudbury,p3e 5j1
15328,1403 29th street northwest,foothills medical centre,alberta,calgary,t2n 2t9
15382,790 commissioners road,medical cabinet drotiman gabriela,ontario,london,n6a 4l6
15386,25 king street west,kingston regional cancer centre,ontario,kingston,k7l 5p9
15408,399 bathurst street fell wing 6b,toronto western hospital,ontario,toronto,m5t 2s8
15411,715 coronation boulevard,dr saul vizel cardiac research office,ontario,cambridge,n1r 7r1
15427,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
15441,835 king street west,grand river regional cancer centre,ontario,kitchener,n2g1g3
15474,3001 12th avenue north,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
15475,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
15526,3001 12th avenue north,centre hospitalier universitaire de sherbrooke chus,quebec,fleurimont,m5g 2m9
15527,3120 taschereau boulevard,hopital charles le moyne,quebec,greenfield park,e2l 4l2
15563,2220 kildare road,windsor regional cancer center clinical trials,ontario,windsor,n8w 2x3
15568,300 prince philip drive,eastern health  health sciences center general hospital,newfoundland and labrador,saint johns,a1b 3v6
15569,2220 kildare road,windsor regional cancer center clinical trials,ontario,windsor,n8w 2x3
15636,2939 66th street millwoods cardiodiagnostics,office of dr mpj senaratne,alberta,edmonton,t6k 4c1
15681,2775 laurel streetdivison of hematology,vancouver general hospital,british columbia,vancouver,v5z 1m9
15689,1796 summer street,dalhousie university,nova scotia,halifax,b3h 3a7
15691,8440 112th street,walter c mackenzie health sciences centre wcm,alberta,edmonton,t6g 2b7
15696,8440 112 street northwest 471 msb division of hematologyoncology,university of alberta hospital,alberta,edmonton,t6g 2b7
15723,2268 grosvenor street,st josephs health centre,ontario,london,n6a 4
15724,245 east columbia street,royal columbian hospital,british columbia,new westminster,v3l 3w4
15725,412 boulevard du saguenay est,q and t research,quebec,chicoutimi,g7h7y8
15835,1526 5th avenue south,aim healthgroup,alabama,binghamton,35233
15837,5546 portage road,george zimakuss private practice,ontario,niagara,l2e 6k2
15838,700 coronation boulevard,cambridge memorial hospital,ontario,cambridge,n1r 3g2
15861,610 university ave,university health network,ontario,toronto,m5g 2m9
15866,201 georgian drive,royal victoria regional health centre,ontario,barrie,l4m 6m2
15893,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
15962,399 royal avenue,cancer center for the southern interior,british columbia,kelowna,v1y 5l3
16019,1235 trafalgar road north,comisión de investigación y etica región sanitaria 6,ontario,oakville,l6h 3p1
16073,175 stillview,sir mortimer b davis jewish general hospital,quebec,pointe claire,k1h 8l6
16074,700 coronation boulevard,cambridge memorial hospital,ontario,cambridge,h1t 2m4
16075,2410 lee avenue,british columbia cancer agency,british columbia,victoria,l8v 5c2
16076,800 commissioners road east,london health sciences centre,ontario,london,l1g 2b9
16095,501 smyth road,ottawa hospital,ontario,ottawa,j1h 5n4
16096,143 rue wolfe,chu lhotel dieu de quebec,quebec,levis,g1j 1z4
16097,2100 bovaird drive east,william osler health centre,ontario,brampton,v3v 1z2
16098,4101 dewdney avenue,saskatoon cancer center,saskatchewan,regina,t6g 1z2
16099,11560 university avenue,cross cancer institute,alberta,edmonton,t6g 1z2
16236,60 murray street,mount sinai hospital  canada,ontario,toronto,m5t 3l9
16300,box 704  501 smyth rdgeneral campusdivision of hematology,ottawa hospital,ontario,ottawa,k1h 8l6
16318,1560 sherbrooke street east,chum notre dame hospital,quebec,montreal,k1h 8l6
16331,25 king street west,kingston general hospital,ontario,kingston,k7l5p9
16332,2705 boulevard laurier,centre hospitalier universitaire de quebec,quebec,quebec,g1v 4g2
16333,675 mcdermot avenue,cancer care manitoba,manitoba,winnepeg,r3e 0v9
16342,11405 87 avenue,stollery childrens hospital university of alberta,alberta,edmonton,t6g 1c9
16347,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
16351,259 yorkland road,canadian heart research centre,ontario,toronto,m2j 0b5
16355,3001 avenue 12e north,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
16398,1995 lens avenue,windsor regional hospital,ontario,windsor,n8w 1l9
16399,675 mcdermot avenue,cancer care manitoba,manitoba,winnepeg,r3e 0v9
16400,330 east columbia street,royal columbian hospital,british columbia,new westminster,v3l 3w7
16446,7007 14th street southwest,rockyview general hospital,,calgary,t2v 1
16464,3155 harvester road,g kenneth jansz medicine professional corporation,ontario,burlington,l7n 3v2
16491,5000 east belair,montreal heart institute,,montreal,h1t1
16492,30822230 north avenue,chest clinic,british columbia,maple ridge,v2x 2l5
16493,687 pine avenue west,royal victoria regional health centre,quebec,montreal,h3a 1a1
16521,2951 walkers line,jbn medical diagnostic services inc,ontario,burlington,l7m 4y1
16544,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
16548,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
16627,3234 boulevard taschereau,urology south shore research,quebec,greenfield park,j4v 2h3
16688,1278 tower road,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 2y9
16723,2705 blv laurier cs1201,hypertension research unit,quebec,sainte foy,g1v 4g2
16724,375 south street,london health sciences centre,ontario,london,n6a 4g5
16727,1650 avenue cedar,mcgill university royal institution for the advancement of learning,quebec,montreal,h3g1a4
16731,1081 burrard street,saint pauls hospital,british columbia,vancouver,v6z 1y6
16732,1 hospital way,victoria general hospital,british columbia,victoria,v8z 6r5
16753,600 university avenue,mount sinai hospital,ontario,toronto,m5g 1x5
16754,300 booth drive,grace hospital,manitoba,winnepeg,r3j 3m7
16858,60 riverside drive,queen elizabeth hospital,prince edward island,charlottetown,c1a 8t5
16868,40 ruskin street,university of ottawa heart institute,ontario,ottawa,k1y 4w7
16872,200 elizabeth street,toronto general hospital,ontario,toronto,m5g 2c4
16873,899 west 12th street vancouver general hospital,vancouver general hospital,british columbia,vancouver,v5z 1m9
16874,820 sherbrooke street,health sciences centre  winnepeg,manitoba,winnepeg,r3a 1r9
16875,820 sherbrook street,health sciences centre  winnepeg,manitoba,winnepeg,r3a 1r9
16876,76 stuart street,kingston general hospital,ontario,kingston,k7l 2v7
16929,2888 shaganappi trail northwestinherited metabolic disorders clinic,alberta childrens hospital,alberta,calgary,t3b 6a8
16960,2300 tupper streetdivision of medical genetics,montreal childrens hospital,quebec,montreal,h3h 1p3
17007,6363 transcanadienne,lmc clinical research inc  diabetes and endocrinology  ppds,quebec,saint laurent,h4t 1z9
17023,1274750th street,medicentres canada incorporated,alberta,edmonton,t5a 4l8
17024,,victoria clinical research inc,,,
17028,531 atkinson avenue,lmc clinical research inc  diabetes and endocrinology  ppds,ontario,thornhill,l4j 8l7
17042,2065 finch ave w,toronto digestive disease associates inc,ontario,toronto,m3n 2v7
17043,820 sherbrook st,health sciences centre  winnipeg,manitoba,winnipeg,r3a 1r9
17069,36 toronto streetsuite 700,unity health,ontario,toronto,m5c 2c5
17085,4448 front streetsouth health campus pulmonary diagnostics clinic,university of calgary,alberta,calgary,t3m 1m4
17096,2065 finch ave w,toronto digestive disease associates inc,ontario,toronto,m3n 2v7
17097,501 smyth roaduniversity of ottawa eye institute,university of ottawa health services,ontario,ottawa,k1h 8l6
17148,3175  chemin cote saintecatherine,centre hospitalier universitaire saintejustine,quebec,montreal,
17156,3175 cote saintecatherine,centre hospitalier universitaire saintejustine,quebec,montreal,h3t 1c5
17164,555 university avenuedepartment of gastroenterology and nutrition,hospital for sick children,,toronto,m5g 1x8
17182,8440  112 street nwwalter c mackenzie health sciences centre wmc,university of alberta hospital,alberta,edmonton,ab t6g 2b7
17365,hotel  dieu de street jerome 290 rus montigny street local d040,hotel dieu de st jerome,,saint jerome,jzz 5
17448,60 murray street,mount sinai hospital  canada,ontario,toronto,m5t 3l9
17467,1030 ouellette avenueouellette campus,windsor regional hospital,ontario,windsor,n9a 1e1
17486,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
17498,306  5 quarry ridge road,lmc clinical research inc  diabetes and endocrinology  ppds,ontario,barrie,l4m 7g1
17499,490 bramalea road,aggarwal and associates ltd,ontario,brampton,l6t 0g1
17500,425 saint mary avenue,diabetes research group,manitoba,winnepeg,r3c 0n2
17578,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
17618,3001 12e avenue nordcomité d’éthique de la recherche,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4
17690,1081 burrard street,saint pauls hospital,british columbia,vancouver,v6z 1y6
17759,394750 a avenue,bailey clinic,alberta,red deer,t4n 6v7
17765,1280 main street west,mcmaster university medical centre,ontario,hamilton,l8n 3z5
17766,2705 boul laurier,centre hospitalier de luniversité laval,quebec,quebec,g1v 4g2
17780,1001 decarie blvd,mcgill university health centre  glen site,quebec,montreal,h4a 3j1
17847,8440 112 st nw,university of alberta hospital,alberta,edmonton,t6g 2b7
17860,800 commissioners road east,london health sciences centre,ontario,london,n6a 4g5
17861,840 sherbrook st,winnipeg childrens hospital hscwinnipeg,manitoba,winnipeg,r3a 1s1
17975,2888 shaganappi trail northwest,alberta childrens hospital,alberta,calgary,t3b 6a8
17976,800 commissioners road east,london health sciences centre,ontario,london,n6a5w9
18068,300 prince philip driveprovincial medical genetics program,eastern health  health sciences center general hospital,newfoundland and labrador,st johns,a1b 3v6
18069,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
18262,60 murray street,mount sinai hospital  canada,ontario,toronto,m5t 3l9
18264,8440112 street northwestdepartment of medical genetics,university of alberta,alberta,edmonton,t6g 2h7
18308,13798 94a avenue,surrey memorial hospital,british columbia,surrey,v3v 1n1
18309,306230 westney road south,hoteldieu grace hospital,ontario,ajax,l1s 7j5
18313,874 boul de luniversite e,cardiologues associes,quebec,chicoutimi,g7h 6b9
18314,237 barton street,hamilton general hospital,ontario,hamilton,l8l 2x2
18396,30211796  summer st,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 3a7
18397,3120 taschereau boulevard,hopital charles le moyne,quebec,greenfield park,j4v 2h1
18454,800 commissioners road east,london regional cancer center,ontario,london,n6a 4g5
18460,1650 cedar avenue,mcgill university health center,quebec,montreal,h3g 1a4
18566,8440112 street northwestdepartment of medical genetics,university of alberta,alberta,edmonton,t6g 2h7
18603,1403 29th street northwest,foothills medical centre,alberta,calgary,t2n 2t9
18612,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
18670,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
18672,2888 shaganappi trail northwest,alberta childrens hospital,alberta,calgary,t3b 6a8
18673,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
18678,555 university avenuedivision of clinical  metabolic genetics,hospital for sick children,ontario,toronto,m5g 1x8
18707,4500 oak streetuniv of british columbia medical genetics,british columbia childrens hospital,,vancouver,v6h 3n1
19015,5160 decarie boulevard,anapharm,quebec,montreal,h3x 2h9
19060,277 evergreen road,alder medical centre,british columbia,campbell river,v9w 5y4
19083,58505980 university avenue,iwk health center,nova scotia,halifax,b3k 6r8
19092,1100 rue sanguinet,university of montreal,quebec,montreal,h2x 0c2
19093,b3214480 oak st,childrens and womens health centre of british columbia,british columbia,vancouver,v6h 3v4
19133,1276 south park street,dalhousie university,nova scotia,halifax,b3h 2y9
19134,1200 main street west,mcmaster university medical centre,ontario,hamilton,l8n 3z5
19135,5940 macleod trail southwest,lmc clinical research inc  diabetes and endocrinology  ppds,alberta,calgary,t2h 2g4
19136,687 pine avenue west,mcgill university health center,quebec,montreal,h3a 1a1
19143,33303330 hospital dr nw,alberta health services,alberta,calgary,t2n 4n1
19145,300 prince philip drive,memorial university of newfoundland,newfoundland,saint johns,a1b 3v6
19185,2211 wesbrook mall,university of british columbia ubc hospital,british columbia,vancouver,v6t 2b5
19216,3755 cote stcatherine road,sir mortimer b davis jewish general hospital,,montreal,h2t1e2
19220,237 barton street,hamilton general hospital,ontario,hamilton,l8l 2x2
19273,237 barton street,mcmaster university  hamilton health sciences,ontario,hamilton,l8l 2x2
19282,1001 decarie boulevardblock e,mcgill university health center,quebec,montreal,h4a 3j1
19287,800 commissioners road east,london health sciences centre,ontario,london,n6a 5w9
19337,5400 gouin boulevard west intensive care unit,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
19344,30 bond street  queen,st michaels hospital,ontario,toronto,m5b 1w8
19389,840 sherbrook st,winnipeg childrens hospital hscwinnipeg,manitoba,winnipeg,r3a 1s1
19411,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h3v4
19414,330 bronte street south,seashell medical centre,ontario,milton,l9t 7x1
19436,3175  chemin cote saintecatherine,centre hospitalier universitaire saintejustine,quebec,montreal,h3t 1c5
19653,60 murray street,mount sinai hospital  canada,ontario,toronto,m5t 3l9
19654,61 queen street east,st michaels hospital,ontario,toronto,m5c 2t2
19656,30 linden avenue,cornwall medical centre,prince edward island,charlottetown,c1a 5y9
19788,2705 boul laurier,chul et centre mèreenfant soleil,quebec,quebec city,g1v 4g2
21088,610 university avenue,princess margaret cancer centre,ontario,ontario,m5g 2m9
21094,600 west 10th avenue,bc cancer agency,british columbia,vancouver,v5z 4e6
21101,3280 hospital dr nwarnie charbonneau cancer institute,university of calgary medicine,alberta,calgary,t2n 4z6
21102,8440112 street northwestwalter c mackenzie health sciences centre,university of alberta,alberta,edmonton,t6g 2b7
21103,1276 south park street,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 2y9
21104,699 concession streetjuravinski cancer centre,hamilton health sciences corporation,ontario,hamilton,l8v 5c2
21105,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
21229,8440112 street northwestwalter c mackenzie health sciences centre,university of alberta,alberta,edmonton,t6g 2b7
21358,1503 carling avenue,ottawa hospital,ontario,ottawa,k1y 4e9
21553,600 w 10th ave,bc cancer agency,british columbia,vancouver,v5z 4e6
21688,,ottawa hospital,,,
21834,950 west 10th avenue,vancouver general hospital,british columbia,vancouver,v5z 4e3
21835,800 commissioners road east,london health sciences centre,ontario,london,n6a 4g5
21929,1401 18e rue,hopital de lenfant jesus,quebec,quebec,g1j 1z4
21930,800 commissioners road east,london health sciences centre,ontario,london,n6a 5w9
21980,133129th street north west,tom baker cancer centre,alberta,calgary,g1j 1z4
21981,3175 ch de la cotesaintecatherine,universite de montreal  saintejustine hospital,quebec,montreal,h3t 1c5
21982,400 university avenuedepartment of oncology,saint john regional hospital,new brunswick,saint john,e2l 4l2
22241,10405 jasper avenue,alberta cancer board,alberta,edmonton,t5j 3n4
22242,237 barton street eastmcmaster clinic,hamilton health sciences corporation,ontario,hamilton,l8l 2x2
22243,5955 veterans memorial lane,nova scotia health authority capital district health authority,nova scotia,halifax,b3h 2e1
22273,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
22274,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
22294,1081 burrard street,saint pauls hospital,british columbia,vancouver,v6z 1y6
22295,1276 south park street,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 2y9
22296,1331 29th street northwest,tom baker cancer centre,alberta,calgary,t2n 2t9
22349,11350  83 avenue4112 clinical sciences building,university of alberta,alberta,edmonton,t6g 2g3
22632,8440 112th street,university of alberta,alberta,edmonton,t6g 2b7
22646,5400 gouin boulevard westintensive care unit,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
22647,5909 jubilee road ce ii  co laura magennis,queen elizabeth ii health sciences center,nova scotia,halifax,b3h2e2
22648,3330 hospital drive northwest,alberta health services,alberta,calgary,t2n 4n1
22800,5415 boul de lassomption,ciusssdel’estdel’îledemontréal,quebec,montreal,h1t 2m4
22901,675 mcdermot avenue,cancer care manitoba,manitoba,winnipeg,r3e 0v9
22910,5850 university avenue,iwk health center,nova scotia,halifax,b3k 6r8
22911,596 davis drivestronach regional cancer centre,southlake regional health centre,ontario,newmarket,l3y 2p9
22914,20 campus drive,saskatoon cancer center,saskatchewan,saskatoon,s7n 4h4
22915,133129th street northwest,tom baker cancer centre,alberta,calgary,t2n 4n2
22916,5415 boulevard de lassomption,ciusssdel’estdel’îledemontréal,quebec,montreal,h1t 2m4
22938,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
22939,445660 university avenue,mount sinai hospital  canada,ontario,toronto,m5g 1x5
22952,675 mcdermot avenue,cancer care manitoba,manitoba,winnipeg,r3e 0v9
23054,1001 boulevard décarie,mcgill university health center,quebec,montreal,h4a 3j1
23055,2775 laurel streetdiamond health care centre,vancouver general hospital,british columbia,vancouver,v5z 1n9
23068,monteregie centre3120 boul taschereau,centre integre de sante et de services sociaux cisss de la monteregiecentre,quebec,greenfield park,j4v 2h1
23196,339 windermere road,london health sciences centre,ontario,london,n6a 5a5
23352,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h3v4
23379,1200 main street west,mcmaster childrens hospital,,hamilton,l8n 3z5
23381,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
23409,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
23412,3175 chemin cote stecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
23413,1560 rue sherbrooke east,chum notre dame hospital,quebec,montreal,h2l 4m1
23479,800 commissioners rd e,university of western ontario,,london,n6a 5w9
23489,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8s 3z5
23495,2500 university drive north west,alberta childrens hospital,alberta,calgary,t2n 1n4
23500,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
23556,600 university avenue,mount sinai hospital,,toronto,m5g 1x5
23557,76 stuart st,queens university,ontario,kingston,k7l 2v7
23586,1440 14th avenue,regina general hospital,,regina,s4p 0w5
23590,3175 cote saintecatherine,sainte justine hospital,quebec,montreal,h3t 1c5
23658,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
23659,687 pine avenue west,royal victoria hospital,quebec,montreal,h3a 1a1
23685,400 university avenuedepartment of oncology,saint john regional hospital,new brunswick,saint john,e2l 4l2
23692,1276 south park street,iwk health centre,nova scotia,halifax,b3h 2y9
23693,950 west 10th avenue,vancouver general hospital,british columbia,vancouver,v5z 4e3
23694,1503 carling avenue,ottawa hospital,ontario,ottawa,k1y 4e9
23764,1276 south park streetqeii hscvg site bethune building,nova scotia health authority capital district health authority,nova scotia,halifax,b3h2y9
23905,711 concession streethenderson juravinski hospital,hamilton health sciences corporation,ontario,hamilton,l8v 1c3
23906,11560 university avenuecross cancer institute,university of alberta hospital,alberta,edmonton,t6g 1z2
23985,13750 96th avenue,fraser health authority,british columbia,surrey,v3v 1z2
24010,1403 29 street northwest,foothills medical centre,alberta,calgary,ab t2n 2t9
24286,5415 boulevard de lassomption,hôpital maisonneuverosemont,quebec,montreal,h1t 2m4
24287,245 east columbia street,royal columbian hospital,british columbia,new westminster,v3l 3w4
24288,1440 14th avenue,regina general hospital,saskatchewan,regina,s4p 0w5
24361,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
24402,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
24599,1403 29 street northwest,foothills medical centre,alberta,calgary,ab t2n 2t9
