SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
1287,boulevard carlos pellegrini 3551,hospital iturraspe,santa fe,santa fe,s3000adl
1288,blas parera 8308349,hospital iturraspe,santa fe,santa fe,s3006ftp
1289,avenida fernando mate de luna 1535,instituto de maternidad nuestra señora de la merced,tucumán,san miguel de tucumán,t4000cpc
1290,avenida fernando mate de luna 1535,instituto de maternidad nuestra señora de la merced,tucumán,san miguel de tucumán,t4000cpc
1291,bajada pucara 1900 departamento de infectologia polo hospitalario de cordoba,hospital de niños de la santisima trinidad,córdoba,córdoba,x5000bnb
1292,la rioja 881,centro de investigaciones clinicas instituto del corazon,cordoba,cordoba,x5000evq
1293,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1294,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1295,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1296,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1297,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1298,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1299,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1300,oncativo 1248,clinica universitaria reina fabiola,córdoba,córdoba,x5000fhp
1301,avenida hiplito yrigoyen 384,sanatorio allende,cordoba,cordoba,x5000jhq
1302,av hipólito yrigoyen 384,sanatorio allende sa,córdoba,córdoba,x5000jhq
1303,hipolito yrigoyen 384,sanatorio allende sa,córdoba,córdoba,x5000jhq
1304,roma 550,hospital italiano,córdoba,córdoba,x5004bal
1305,roma 550,hospital italiano de córdoba,córdoba,córdoba,x5004bal
1306,avenida patria 656,hospital cordoba,córdoba,córdoba,x5004cdt
1307,avenue caraffa 2532,ipac caraffa,córdoba,córdoba,x5009bsn
1308,naciones unidas 346,hospital privado centro medico de cordoba,cordoba,cordoba,x5014keh
1309,naciones unidas 346,hospital privado centro médico de córdoba,córdoba,córdoba,x5016keh
1310,naciones unidas 346,hospital privado centro médico de córdoba,córdoba,córdoba,x5016keh
1311,naciones unidas 346,hospital privado centro médico de córdoba,córdoba,córdoba,x5016keh
1312,naciones unidas 346,hospital privado centro médico de córdoba,córdoba,córdoba,x5016keh
1313,naciones unidas 346,hospital privado centro médico de córdoba,córdoba,córdoba,x5016keh
1314,naciones unidas 346,hospital privado centro médico de córdoba,córdoba,córdoba,x5016keh
