SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
104362,United_States_of_America,80229,north suburban medical center,co,thornton,ADAMS,(303) 451-7800,Acute Care Hospitals,Voluntary non-profit - Private,34641,9191 grantt st
104363,United_States_of_America,80236,colorado mental health institute at ft logan,co,denver,DENVER,(303) 866-7066,Psychiatric,Voluntary non-profit - Other,22566,3520 w oxfford ave
104364,United_States_of_America,80303,foothills hospital,co,boulder,BOULDER,(303) 415-7000,Acute Care Hospitals,Voluntary non-profit - Private,63596,4747 arapaahoe avenuee
104365,United_States_of_America,80443,st anthony summit medical center,co,frisco,SUMMIT,(970) 668-3300,Acute Care Hospitals,Voluntary non-profit - Church,65311,340 peak oone drive
104366,United_States_of_America,80459,middle park medical center,co,kremmling,GRAND,(970) 724-3442,Critical Access Hospitals,Government - Hospital District or Authority,47016,214 4th stt
104367,United_States_of_America,80461,st vincent general hospital district,co,leadville,LAKE,(719) 486-0230,Critical Access Hospitals,Government - Hospital District or Authority,21478,822 w 4thst
104368,United_States_of_America,80487,uchealth yampa valley medical center,co,steamboat springs,ROUTT,(970) 879-1322,Acute Care Hospitals,Voluntary non-profit - Private,47304,1024 centrral park drr
104369,United_States_of_America,80501,longmont united hospital,co,longmont,BOULDER,(303) 651-5111,Acute Care Hospitals,Voluntary non-profit - Private,87459,1950 mounttain view aveave
104370,United_States_of_America,80504,longs peak hospital,co,longmont,BOULDER,(720) 718-3005,Acute Care Hospitals,Voluntary non-profit - Private,84904,1750 eastken pratt boulevardboulevard
104371,United_States_of_America,80517,estes park medical center,co,estes park,LARIMER,(970) 577-4470,Critical Access Hospitals,Government - Hospital District or Authority,14417,555 prospeect ave
104372,United_States_of_America,80524,poudre valley hospital,co,fort collins,LARIMER,(970) 495-7000,Acute Care Hospitals,Voluntary non-profit - Private,36266,1024 s lemmay ave
104373,United_States_of_America,80528,banner fort collins medical center,co,fort collins,LARIMER,(970) 821-4000,Acute Care Hospitals,Voluntary non-profit - Other,83486,4700 ladymoon drivee
104374,United_States_of_America,80534,clear view behavioral health,co,johnstown,WELD,(970) 800-5550,Psychiatric,Proprietary,52144,4770 larimmer pkwy
104375,United_States_of_America,80538,mckee medical center,co,loveland,LARIMER,(970) 669-4640,Acute Care Hospitals,Voluntary non-profit - Private,18254,2000 boisee ave
104376,United_States_of_America,80538,medical center of the rockies,co,loveland,LARIMER,(970) 624-2500,Acute Care Hospitals,Voluntary non-profit - Private,68739,2500 rockyy mountain avenueavenue
104377,United_States_of_America,80601,platte valley medical center,co,brighton,ADAMS,(303) 498-1601,Acute Care Hospitals,Voluntary non-profit - Private,45528,1600 prairrie center pkwypkwy
104378,United_States_of_America,80631,north colorado medical center,co,greeley,WELD,(970) 810-4121,Acute Care Hospitals,Voluntary non-profit - Private,30940,1801  16tth st
104379,United_States_of_America,80701,colorado plains medical center,co,fort morgan,MORGAN,(970) 867-3391,Acute Care Hospitals,Voluntary non-profit - Other,11111,1000 lincooln st
104380,United_States_of_America,80723,east morgan county hospital,co,brush,MORGAN,(970) 842-6222,Critical Access Hospitals,Government - Hospital District or Authority,57198,2400 westedison streetreet
104381,United_States_of_America,80731,haxtun hospital district,co,haxtun,PHILLIPS,(970) 774-6123,Critical Access Hospitals,Government - Hospital District or Authority,87019,235 w flettcher st
104382,United_States_of_America,80734,melissa memorial hospital,co,holyoke,PHILLIPS,(970) 854-2241,Critical Access Hospitals,Government - Hospital District or Authority,24313,1001 e johhnson st
104383,United_States_of_America,80737,sedgwick county memorial hospital,co,julesburg,SEDGWICK,(970) 474-3323,Critical Access Hospitals,Government - Local,90973,900 cedarst
104384,United_States_of_America,80751,sterling regional medcenter,co,sterling,LOGAN,(970) 522-0122,Acute Care Hospitals,Voluntary non-profit - Private,11057,615 fairhuurst st
104385,United_States_of_America,80758,wray community district hospital,co,wray,YUMA,(970) 332-4811,Critical Access Hospitals,Government - Hospital District or Authority,28622,1017 west7th st
104387,United_States_of_America,80807,kit carson county memorial hospital,co,burlington,KIT CARSON,(719) 346-5311,Critical Access Hospitals,Government - Hospital District or Authority,18724,286 16th sst
104388,United_States_of_America,80810,keefe memorial hospital,co,cheyenne wells,CHEYENNE,(719) 767-5661,Critical Access Hospitals,Government - Hospital District or Authority,74936,602 n 6thw st
104389,United_States_of_America,80821,lincoln community hospital,co,hugo,LINCOLN,(719) 743-2421,Critical Access Hospitals,Voluntary non-profit - Other,51005,111 6th stt
104390,United_States_of_America,80863,uchealth pikes peak regional hospital,co,woodland park,TELLER,(719) 687-9999,Critical Access Hospitals,Voluntary non-profit - Private,71435,16420 westt highway 2424
104391,United_States_of_America,80906,cedar springs behavioral health system,co,colorado springs,EL PASO,(719) 633-4114,Psychiatric,Proprietary,26007,2135 southhgate rd
104392,United_States_of_America,80907,centura healthpenrosest francis health services,co,colorado springs,EL PASO,(719) 776-5000,Acute Care Hospitals,Voluntary non-profit - Private,80935,2222 northh nevada aveve
104393,United_States_of_America,80909,university colo health memorial hospital central,co,colorado springs,EL PASO,(719) 365-5000,Acute Care Hospitals,Government - Local,94923,1400 e bouulder st
104394,United_States_of_America,80913,evans ach ft carson,co,fort carson,EL PASO,(719) 526-7000,Acute Care - Department of Defense,Department of Defense,59900,fort carsoon meddac 1650 cochr1650 cochrane circle fort carson
104395,United_States_of_America,80918,uchealth grandview hospital,co,colorado springs,EL PASO,(719) 272-3623,Acute Care Hospitals,Voluntary non-profit - Private,85797,5623 pulpiit peak viewew
104396,United_States_of_America,80923,peak view behavioral health,co,colorado springs,EL PASO,(719) 444-8484,Psychiatric,Proprietary,93577,7353 sisteers grove
104397,United_States_of_America,81003,colorado mental health institute at pueblopsych,co,pueblo,PUEBLO,(719) 546-4000,Psychiatric,Government - State,19655,1600 w 24tth st
104398,United_States_of_America,81003,parkview medical center inc,co,pueblo,PUEBLO,(719) 584-4000,Acute Care Hospitals,Voluntary non-profit - Private,42494,400 w 16thh st
104399,United_States_of_America,81004,centura healthst mary corwin medical center,co,pueblo,PUEBLO,(719) 557-4000,Acute Care Hospitals,Voluntary non-profit - Church,13742,1008 minneequa ave
104400,United_States_of_America,81036,weisbrod memorial county hospital,co,eads,KIOWA,(719) 438-5401,Critical Access Hospitals,Government - Local,73839,1208 lutheer street
104401,United_States_of_America,81050,arkansas valley regional medical center,co,la junta,OTERO,(719) 383-6000,Critical Access Hospitals,Voluntary non-profit - Private,54777,1100 carsoon avenue
104402,United_States_of_America,81052,prowers medical center,co,lamar,PROWERS,(719) 336-4343,Critical Access Hospitals,Government - Hospital District or Authority,18037,401 kendalll dr
104403,United_States_of_America,81073,southeast colorado hospital,co,springfield,BACA,(719) 523-4501,Critical Access Hospitals,Government - Hospital District or Authority,36150,373 e tentth ave
104404,United_States_of_America,81082,mt san rafael hospital,co,trinidad,LAS ANIMAS,(719) 846-9213,Critical Access Hospitals,Voluntary non-profit - Private,83716,410 benediicta ave
104405,United_States_of_America,81089,spanish peaks regional health center,co,walsenburg,HUERFANO,(719) 738-5100,Critical Access Hospitals,Government - Hospital District or Authority,13180,23500 us hhwy 160
104406,United_States_of_America,81101,san luis valley health,co,alamosa,ALAMOSA,(719) 589-2511,Acute Care Hospitals,Voluntary non-profit - Private,73009,106 blancaa ave
104407,United_States_of_America,81132,rio grande hospital,co,del norte,RIO GRANDE,(719) 657-2510,Critical Access Hospitals,Voluntary non-profit - Private,74347,310 countyy rd 14
104408,United_States_of_America,81140,san luis valley health conejos county hospital,co,la jara,CONEJOS,(719) 274-5121,Critical Access Hospitals,Voluntary non-profit - Private,71380,19021 us hhighway 2855
104409,United_States_of_America,81147,pagosa springs medical center,co,pagosa springs,ARCHULETA,(970) 731-3700,Critical Access Hospitals,Government - Hospital District or Authority,45155,95 south ppagosa boulevardlevard
104410,United_States_of_America,81201,heart of the rockies regional medical center,co,salida,CHAFFEE,(719) 530-2200,Critical Access Hospitals,Government - Hospital District or Authority,17858,1000 rushdr
104411,United_States_of_America,81212,centura healthst thomas more hospital,co,canon city,FREMONT,(719) 285-2000,Critical Access Hospitals,Voluntary non-profit - Private,91844,1338 phayavenue
104412,United_States_of_America,81230,gunnison valley hospital,co,gunnison,GUNNISON,(970) 641-1456,Critical Access Hospitals,Government - Local,32053,711 northtaylor streetreet
104413,United_States_of_America,81301,animas surgical hospital llc,co,durango,LA PLATA,(970) 247-3537,Acute Care Hospitals,Physician,12841,575 riverggate ln
104414,United_States_of_America,81301,mercy regional medical center,co,durango,LA PLATA,(970) 247-4311,Acute Care Hospitals,Voluntary non-profit - Church,86504,1010 threee springs blvdblvd
104415,United_States_of_America,81321,southwest memorial hospital,co,cortez,MONTEZUMA,(970) 565-6666,Critical Access Hospitals,Voluntary non-profit - Private,34826,1311 n milldred rd
104416,United_States_of_America,81401,montrose memorial hospital,co,montrose,MONTROSE,(970) 249-2211,Acute Care Hospitals,Voluntary non-profit - Private,19937,800 s 3rdst
104417,United_States_of_America,81416,delta county memorial hospital,co,delta,DELTA,(970) 874-7681,Acute Care Hospitals,Government - Local,28899,1501 e 3rdd st
104418,United_States_of_America,81501,west springs hospital,co,grand junction,MESA,(970) 263-4918,Psychiatric,Voluntary non-profit - Private,58352,515 28 344 rd
104419,United_States_of_America,81502,st marys medical center,co,grand junction,MESA,(970) 298-1950,Acute Care Hospitals,Voluntary non-profit - Church,38285,2635 n 7thh st
104420,United_States_of_America,81505,community hospital,co,grand junction,MESA,(970) 256-6201,Acute Care Hospitals,Voluntary non-profit - Private,56302,2351 g rroad
104421,United_States_of_America,81521,colorado canyons hospital and medical center,co,fruita,MESA,(970) 858-9871,Critical Access Hospitals,Voluntary non-profit - Private,61061,300 w ottlley ave
104422,United_States_of_America,81601,valley view hospital association,co,glenwood springs,GARFIELD,(970) 945-6535,Acute Care Hospitals,Voluntary non-profit - Private,43860,1906 blakee ave
104423,United_States_of_America,81611,aspen valley hospital,co,aspen,PITKIN,(970) 544-1261,Critical Access Hospitals,Government - Hospital District or Authority,11058,401 castlee creek rd
104424,United_States_of_America,81625,memorial hospital the,co,craig,MOFFAT,(970) 824-9411,Critical Access Hospitals,Government - Local,23942,750 hospittal loop
104425,United_States_of_America,81641,pioneers medical center,co,meeker,RIO BLANCO,(970) 878-5047,Critical Access Hospitals,Government - Hospital District or Authority,63071,100 pioneeers medical center dl center dr
104426,United_States_of_America,81648,rangely district hospital,co,rangely,RIO BLANCO,(970) 675-5011,Critical Access Hospitals,Government - Hospital District or Authority,81698,225 eaglecrest st
104427,United_States_of_America,81650,grand river medical center,co,rifle,GARFIELD,(970) 625-1510,Critical Access Hospitals,Government - Hospital District or Authority,88694,501 airporrt rd
104428,United_States_of_America,81657,vail health hospital,co,vail,EAGLE,(970) 476-2451,Acute Care Hospitals,Voluntary non-profit - Other,42111,181 w meaddow dr
104429,United_States_of_America,82001,cheyenne regional medical center,wy,cheyenne,LARAMIE,(307) 633-7600,Acute Care Hospitals,Voluntary non-profit - Other,85735,214 east 223rd streett
104430,United_States_of_America,82072,ivinson memorial hospital,wy,laramie,ALBANY,(307) 755-4600,Acute Care Hospitals,Government - Hospital District or Authority,16376,255 n 30thh
104431,United_States_of_America,82201,platte county memorial hospital,wy,wheatland,PLATTE,(307) 322-3636,Critical Access Hospitals,Government - Local,74675,201 14th sstreet
104432,United_States_of_America,82225,niobrara health  life center,wy,lusk,NIOBRARA,(307) 334-4000,Critical Access Hospitals,Government - Hospital District or Authority,80895,921 southballancee avenueavenue
104433,United_States_of_America,82240,community hospital,wy,torrington,GOSHEN,(307) 532-4181,Critical Access Hospitals,Voluntary non-profit - Private,73041,2000 campbbell drive
104434,United_States_of_America,82301,memorial hospital of carbon county,wy,rawlins,CARBON,(307) 324-2221,Critical Access Hospitals,Government - Local,58258,2221 westelm streett
104435,United_States_of_America,82401,washakie medical center,wy,worland,WASHAKIE,(307) 347-3221,Critical Access Hospitals,Government - Local,81405,400 south15th streetet
104436,United_States_of_America,82410,south big horn county critical access hospital,wy,basin,BIG HORN,(307) 568-1500,Critical Access Hospitals,Government - Hospital District or Authority,24744,388 us higghway 20 southouth
104437,United_States_of_America,82414,cody regional health,wy,cody,PARK,(307) 578-2488,Critical Access Hospitals,Government - Hospital District or Authority,15262,707 sheriddan avenue
104438,United_States_of_America,82431,north big horn hospital district,wy,lovell,BIG HORN,(307) 548-5200,Critical Access Hospitals,Government - Hospital District or Authority,14262,1115 lane12
104439,United_States_of_America,82435,powell valley hospital,wy,powell,PARK,(307) 754-2267,Critical Access Hospitals,Government - Hospital District or Authority,75320,777 avenuee h
104440,United_States_of_America,82443,hot springs county memorial hospital,wy,thermopolis,HOT SPRINGS,(307) 864-3121,Critical Access Hospitals,Government - Local,69003,150 east aarapahoe
104441,United_States_of_America,82501,sagewest health care,wy,riverton,FREMONT,(307) 856-4161,Acute Care Hospitals,Proprietary,52964,2100 w sunnset dr
104442,United_States_of_America,82601,wyoming medical center,wy,casper,NATRONA,(307) 577-7201,Acute Care Hospitals,Government - Local,34995,1233 east2nd st
104443,United_States_of_America,82609,summit medical center,wy,casper,NATRONA,(307) 232-6600,Acute Care Hospitals,Physician,45243,6350 e 2ndd street
104444,United_States_of_America,82609,wyoming behavioral institute,wy,casper,NATRONA,(307) 237-7444,Psychiatric,Proprietary,46569,2521 east15th streetet
104446,United_States_of_America,82701,weston county health services,wy,newcastle,WESTON,(307) 746-4491,Critical Access Hospitals,Government - Hospital District or Authority,86739,1124 washiington boulevardlevard
104447,United_States_of_America,82716,campbell county memorial hospital,wy,gillette,CAMPBELL,(307) 688-1551,Acute Care Hospitals,Government - Hospital District or Authority,44288,501 southburma avenuenue
104448,United_States_of_America,82729,crook county hospital,wy,sundance,CROOK,(307) 283-3501,Critical Access Hospitals,Government - Hospital District or Authority,87828,713 oak sttreet
104449,United_States_of_America,82801,sheridan memorial hospital,wy,sheridan,SHERIDAN,(307) 672-1044,Acute Care Hospitals,Government - Local,94494,1401 w 5thh st
104450,United_States_of_America,82834,johnson county healthcare center,wy,buffalo,JOHNSON,(307) 684-5521,Critical Access Hospitals,Government - Hospital District or Authority,82097,497 west llott
104451,United_States_of_America,82901,aspen mountain medical center,wy,rock springs,SWEETWATER,(307) 448-2758,Acute Care Hospitals,Proprietary,72120,4401 colleege drive
104453,United_States_of_America,82930,evanston regional hospital,wy,evanston,UINTA,(307) 789-3636,Acute Care Hospitals,Proprietary,49192,190 arrowhhead dr
104454,United_States_of_America,82931,wyoming state hospital,wy,evanston,UINTA,(307) 789-3464,Psychiatric,Government - State,32021,831 hwy 1550 south
104455,United_States_of_America,83001,st johns medical center,wy,jackson,TETON,(307) 733-3636,Acute Care Hospitals,Government - Hospital District or Authority,29752,625 east bbroadway
104456,United_States_of_America,83101,south lincoln medical center  cah,wy,kemmerer,LINCOLN,(307) 877-4401,Critical Access Hospitals,Government - Hospital District or Authority,41056,711 onyx sstreet
104457,United_States_of_America,83110,star valley medical center,wy,afton,LINCOLN,(307) 885-5800,Critical Access Hospitals,Government - Hospital District or Authority,26309,901 adamsstreet
104458,United_States_of_America,83201,portneuf medical center,id,pocatello,BANNOCK,(208) 239-1000,Acute Care Hospitals,Proprietary,65421,777 hospittal way
104459,United_States_of_America,83211,power county hospital district,id,american falls,POWER,(208) 226-3200,Critical Access Hospitals,Government - Hospital District or Authority,56639,510 roosevvelt streett
104460,United_States_of_America,83213,lost rivers medical center,id,arco,BUTTE,(208) 252-7654,Critical Access Hospitals,Government - Hospital District or Authority,90153,551 highlaand drive
104461,United_States_of_America,83221,bingham memorial hospital,id,blackfoot,BINGHAM,(208) 785-3804,Critical Access Hospitals,Voluntary non-profit - Private,91983,98 poplarstreet
104462,United_States_of_America,83221,grove creek medical center,id,blackfoot,BINGHAM,(208) 782-2900,Acute Care Hospitals,Voluntary non-profit - Private,93931,350 northmeridian streetstreet
104463,United_States_of_America,83221,state hospital south,id,blackfoot,BINGHAM,(208) 785-1200,Psychiatric,Government - State,77866,700 east aalice streetet
104464,United_States_of_America,83252,nell j redfield memorial hospital,id,malad,ONEIDA,(208) 766-2231,Critical Access Hospitals,Government - Local,47693,150 north200 west
104465,United_States_of_America,83254,bear lake memorial hospital,id,montpelier,BEAR LAKE,(208) 847-1630,Critical Access Hospitals,Government - Local,36449,164 southfifth streeteet
104466,United_States_of_America,83263,franklin county medical center,id,preston,FRANKLIN,(208) 852-0137,Critical Access Hospitals,Government - Local,14844,44 north ffirst east
104467,United_States_of_America,83276,caribou memorial hospital,id,soda springs,CARIBOU,(208) 547-3341,Critical Access Hospitals,Government - Local,10508,300 south3rd west
104468,United_States_of_America,83301,st lukes magic valley rmc,id,twin falls,TWIN FALLS,(208) 814-1000,Acute Care Hospitals,Voluntary non-profit - Private,64606,801 pole lline road westwest
104469,United_States_of_America,83318,cassia regional hospital,id,burley,CASSIA,(208) 678-4444,Critical Access Hospitals,Voluntary non-profit - Private,83555,1501 hilannd avenue
104470,United_States_of_America,83330,north canyon medical center,id,gooding,GOODING,(208) 934-4433,Critical Access Hospitals,Voluntary non-profit - Private,80366,267 northcanyon dr
104471,United_States_of_America,83338,st lukes jerome,id,jerome,JEROME,(208) 814-9500,Critical Access Hospitals,Voluntary non-profit - Private,77932,709 northlincoln avenuevenue
104472,United_States_of_America,83340,st lukes wood river medical center,id,ketchum,BLAINE,(208) 727-8800,Critical Access Hospitals,Voluntary non-profit - Private,57019,100 hospittal drive
104473,United_States_of_America,83350,minidoka memorial hospital,id,rupert,MINIDOKA,(208) 436-0481,Critical Access Hospitals,Government - Local,63763,1224 8th sstreet
104474,United_States_of_America,83404,eastern idaho regional medical center,id,idaho falls,BONNEVILLE,(208) 529-6210,Acute Care Hospitals,Proprietary,29735,3100 channning way
104475,United_States_of_America,83404,mountain view hospital,id,idaho falls,BONNEVILLE,(208) 557-2700,Acute Care Hospitals,Physician,28531,2325 coronnado streett
104476,United_States_of_America,83422,teton valley hospital,id,driggs,TETON,(208) 354-2383,Critical Access Hospitals,Voluntary non-profit - Private,10143,120 east hhoward ave
104477,United_States_of_America,83440,madison memorial hospital,id,rexburg,MADISON,(208) 359-6900,Acute Care Hospitals,Government - Local,39111,450 east mmain streett
104478,United_States_of_America,83467,steele memorial medical center,id,salmon,LEMHI,(208) 756-5600,Critical Access Hospitals,Government - Local,76940,203 southdaisy streeteet
104479,United_States_of_America,83501,st joseph regional medical center,id,lewiston,NEZ PERCE,(208) 799-5300,Acute Care Hospitals,Voluntary non-profit - Private,90169,415 sixthstreet
104480,United_States_of_America,83522,st marys hospital,id,cottonwood,IDAHO,(208) 962-3251,Critical Access Hospitals,Voluntary non-profit - Private,81136,701 lewistton st
104481,United_States_of_America,83530,syringa general hospital,id,grangeville,IDAHO,(208) 983-1700,Critical Access Hospitals,Government - Hospital District or Authority,61128,607 w mainn street
104482,United_States_of_America,83544,clearwater valley hospital  clinics,id,orofino,CLEARWATER,(208) 476-4555,Critical Access Hospitals,Voluntary non-profit - Private,34779,301 cedarstreet
104483,United_States_of_America,83605,west valley medical center,id,caldwell,CANYON,(208) 459-4641,Acute Care Hospitals,Proprietary,72127,1717 arlinngton streetet
104484,United_States_of_America,83611,cascade medical center,id,cascade,VALLEY,(208) 382-4242,Critical Access Hospitals,Government - Hospital District or Authority,82070,402 lake ccascade parkwayrkway
104485,United_States_of_America,83617,valor health,id,emmett,GEM,(208) 365-3561,Critical Access Hospitals,Government - Local,25842,1202 eastlocust streetreet
104486,United_States_of_America,83638,st lukes mccall,id,burgdorf,VALLEY,(208) 630-2395,Critical Access Hospitals,Voluntary non-profit - Private,84549,1000 statee street
104487,United_States_of_America,83647,st lukes elmore medical center,id,mountain home,ELMORE,(208) 587-8401,Critical Access Hospitals,Voluntary non-profit - Private,64455,895 north6th east
104488,United_States_of_America,83672,weiser memorial hospital,id,weiser,WASHINGTON,(208) 549-0370,Critical Access Hospitals,Government - Hospital District or Authority,60624,645 east 55th street
104489,United_States_of_America,83687,saint alphonsus medical center  nampa,id,nampa,CANYON,(208) 205-0050,Acute Care Hospitals,Voluntary non-profit - Church,75966,4300 e flaamingo ave
104490,United_States_of_America,83687,st lukes nampa medical center,id,nampa,CANYON,(208) 505-2000,Acute Care Hospitals,Voluntary non-profit - Private,57887,9850 w stlukes drive ste 250ve ste 250
104491,United_States_of_America,83704,intermountain hospital,id,boise,ADA,(208) 377-8400,Psychiatric,Proprietary,48460,303 northallumbaugh streeth street
104492,United_States_of_America,83704,lifeways hospital,id,boise,ADA,(208) 327-0504,Psychiatric,Voluntary non-profit - Private,86921,8050 westnorthview streetstreet
104493,United_States_of_America,83704,treasure valley hospital,id,boise,ADA,(208) 373-5000,Acute Care Hospitals,Proprietary,39835,8800 westemerald streettreet
104494,United_States_of_America,83706,saint alphonsus regional medical center,id,boise,ADA,(208) 367-2121,Acute Care Hospitals,Voluntary non-profit - Church,52141,1055 northh curtis roadoad
104495,United_States_of_America,83712,st lukes regional medical center,id,boise,ADA,(208) 381-2222,Acute Care Hospitals,Voluntary non-profit - Private,77747,190 east bbannock streetreet
104496,United_States_of_America,83805,boundary community hospital,id,bonners ferry,BOUNDARY,(208) 267-4850,Critical Access Hospitals,Voluntary non-profit - Other,86214,6640 kanikksu street
104497,United_States_of_America,83814,kootenai health,id,coeur dalene,KOOTENAI,(208) 625-4000,Acute Care Hospitals,Government - Hospital District or Authority,19783,2003 kooteenai health wayh way
104498,United_States_of_America,83837,shoshone medical center,id,kellogg,SHOSHONE,(208) 784-1221,Critical Access Hospitals,Government - Hospital District or Authority,88122,25 jacobsgulch roadd
104500,United_States_of_America,83854,northwest specialty hospital,id,post falls,KOOTENAI,(208) 262-2466,Acute Care Hospitals,Proprietary,63687,1593 eastpolston avenuevenue
104501,United_States_of_America,83861,benewah community hospital,id,st maries,BENEWAH,(208) 245-5551,Critical Access Hospitals,Government - Local,23242,229 south7th streett
104502,United_States_of_America,83864,bonner general hospital,id,sandpoint,BONNER,(208) 263-1441,Critical Access Hospitals,Voluntary non-profit - Private,55601,520 norththird avenuenue
104503,United_States_of_America,84003,american fork hospital,ut,american fork,UTAH,(801) 855-3305,Acute Care Hospitals,Voluntary non-profit - Private,17631,170 north1100 east
104504,United_States_of_America,84010,lakeview hospital,ut,bountiful,DAVIS,(801) 299-2200,Acute Care Hospitals,Voluntary non-profit - Other,30131,630 east mmedical driveive
104505,United_States_of_America,84020,lone peak hospital,ut,draper,SALT LAKE,(801) 545-8000,Acute Care Hospitals,Proprietary,90923,11925 soutth state streettreet
104506,United_States_of_America,84032,heber valley hospital,ut,heber city,WASATCH,(435) 654-2500,Critical Access Hospitals,Voluntary non-profit - Private,66401,1485 southh highway 4040
104507,United_States_of_America,84041,davis hospital and medical center,ut,layton,DAVIS,(801) 807-7001,Acute Care Hospitals,Proprietary,44081,1600 westantelope drivedrive
104508,United_States_of_America,84041,layton hospital,ut,layton,DAVIS,(801) 543-6703,Acute Care Hospitals,Voluntary non-profit - Private,37619,201 west llayton parkwaykway
104509,United_States_of_America,84047,highland ridge hospital,ut,midvale,SALT LAKE,(801) 845-9544,Psychiatric,Proprietary,44030,7309 southh 180 west
104510,United_States_of_America,84057,orem community hospital,ut,orem,UTAH,(801) 714-3300,Acute Care Hospitals,Voluntary non-profit - Private,22761,331 north400 west
104511,United_States_of_America,84057,timpanogos regional hospital,ut,orem,UTAH,(801) 714-6800,Acute Care Hospitals,Proprietary,79144,750 west 8800 north
104512,United_States_of_America,84060,park city hospital,ut,park city,SUMMIT,(435) 658-6700,Acute Care Hospitals,Proprietary,31409,900 roundvalley driveive
104513,United_States_of_America,84065,riverton hospital,ut,riverton,SALT LAKE,(801) 285-4000,Acute Care Hospitals,Voluntary non-profit - Private,93456,3741 west12600 southth
104515,United_States_of_America,84074,mountain west medical center,ut,tooele,TOOELE,(435) 843-3700,Acute Care Hospitals,Proprietary,11015,2055 northh main streeteet
104517,United_States_of_America,84088,jordan valley medical center,ut,west jordan,SALT LAKE,(801) 561-8888,Acute Care Hospitals,Voluntary non-profit - Other,91860,3580 west9000 southh
104518,United_States_of_America,84094,alta view hospital,ut,sandy,SALT LAKE,(801) 501-2600,Acute Care Hospitals,Voluntary non-profit - Private,23549,9660 southh 1300 eastt
104519,United_States_of_America,84097,provo canyon behavioral hospital,ut,orem,UTAH,(801) 852-2273,Psychiatric,Proprietary,51644,1350 east750 north
104520,United_States_of_America,84102,salt lake regional medical center,ut,salt lake city,SALT LAKE,(801) 350-4111,Acute Care Hospitals,Proprietary,77962,1050 eastsouth templeple
104521,United_States_of_America,84103,shriners hospitals for children  salt lake city,ut,salt lake city,SALT LAKE,(801) 536-3500,Childrens,Voluntary non-profit - Private,51120,1275 eastfairfax roadoad
104522,United_States_of_America,84106,salt lake behavioral health,ut,salt lake city,SALT LAKE,(801) 264-6035,Psychiatric,Proprietary,77399,3802 southh 700 east
104523,United_States_of_America,84107,intermountain medical center,ut,murray,SALT LAKE,(801) 507-7000,Acute Care Hospitals,Voluntary non-profit - Private,12275,5121 southh cottonwood streetod street
104525,United_States_of_America,84113,primary childrens hospital,ut,salt lake city,SALT LAKE,(801) 662-6212,Childrens,Voluntary non-profit - Private,47299,100 northmario capecchi drivecchi drive
104526,United_States_of_America,84115,marian center,ut,salt lake city,SALT LAKE,(801) 468-6856,Psychiatric,Proprietary,87806,451 east bbishop federal laneeral lane
104527,United_States_of_America,84124,st marks hospital,ut,salt lake city,SALT LAKE,(801) 268-7700,Acute Care Hospitals,Proprietary,16540,1200 east3900 southh
104529,United_States_of_America,84143,lds hospital,ut,salt lake city,SALT LAKE,(801) 408-1100,Acute Care Hospitals,Voluntary non-profit - Private,85642,8th avenuee and c streetreet
104531,United_States_of_America,84337,bear river valley hospital,ut,tremonton,BOX ELDER,(435) 207-4500,Acute Care Hospitals,Voluntary non-profit - Private,31635,905 north1000 west
104534,United_States_of_America,84403,mckay dee hospital,ut,ogden,WEBER,(801) 387-2800,Acute Care Hospitals,Voluntary non-profit - Private,54057,4401 harriison boulevardvard
104536,United_States_of_America,84501,castleview hospital,ut,price,CARBON,(435) 637-4800,Acute Care Hospitals,Proprietary,75549,300 northhospital drivedrive
104537,United_States_of_America,84511,blue mountain hospital,ut,blanding,SAN JUAN,(435) 678-3993,Critical Access Hospitals,Voluntary non-profit - Private,72755,802 south200 west
104538,United_States_of_America,84532,moab regional hospital,ut,moab,GRAND,(435) 719-3500,Critical Access Hospitals,Voluntary non-profit - Private,87666,450 west wwilliams wayay
104540,United_States_of_America,84604,utah valley hospital,ut,provo,UTAH,(801) 373-7850,Acute Care Hospitals,Voluntary non-profit - Private,10165,1034 northh 500 west
104541,United_States_of_America,84605,utah state hospital,ut,provo,UTAH,(801) 344-4400,Psychiatric,Government - State,19891,1300 eastcenter streetreet
104542,United_States_of_America,84624,delta community hospital,ut,delta,MILLARD,(435) 864-5591,Critical Access Hospitals,Proprietary,80508,126 southwhite sage avenuee avenue
104543,United_States_of_America,84631,fillmore community hospital,ut,fillmore,MILLARD,(435) 743-5591,Critical Access Hospitals,Voluntary non-profit - Private,90653,674 southhighway 999
104554,United_States_of_America,84790,dixie regional medical center,ut,st george,WASHINGTON,(435) 251-2100,Acute Care Hospitals,Voluntary non-profit - Private,73255,1380 eastmedical center driventer drive
104555,United_States_of_America,85006,banner  university medical center phoenix,az,phoenix,MARICOPA,(602) 239-2000,Acute Care Hospitals,Voluntary non-profit - Other,51574,1111 eastmcdowell roadroad
104556,United_States_of_America,85006,st lukes medical center,az,phoenix,MARICOPA,(602) 251-8156,Acute Care Hospitals,Proprietary,39684,1800 eastvan buren streetstreet
