SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,Unnamed: 15,CONCAT_ADDRESS
8548,CDM,IQVIA,071102,380,1-2GFAYCN,Italy,azienda ospedaliera universitaria careggi,firenze,firenze,50134,,688,careggi largo brambilla 3
8550,CDM,PPD,Pevonedistat-1016,1-3LK7HRT,,Italy,azienda ospedaliera universitaria careggi,firenze,firenze,50134,,690,largo brambilla 3sod ematologia dipartimento ad attività integrata di biomedica
8551,CDM,PPD,SHP620-302,1-TBIUG6,,Italy,azienda ospedaliera universitaria careggi,firenze,firenze,50134,,691,largo brambilla 3
8552,CDM,IQVIA,201501,813,1-2HR7B3Q,Italy,azienda ospedaliera universitaria careggi,firenze,firenze,50134,,692,largo brambilla 3padiglione 15 piastra dei servizipiano terra stanza 31
8563,CDM,ICON,C25001,,69789,Italy,azienda ospedaliera universitaria careggi,italy,firenze,50134,,703,aou careggiematologia pad 16largo brambilla 3
8564,CDM,PPD,Pevonedistat-1016,1-3P1FS2B,,Italy,azienda ospedaliera universitaria careggi,toscana,firenze,50134,,704,largo brambilla 3sod ematologia
8566,CDM,PPD,SHP647-306,1-170R13V,,Italy,azienda ospedaliera universitaria careggi,toscana,firenze,50134,,706,largo brambilla 3department of gastroenterology
8574,CDM,PPD,Alofisel-5003,28006,,Italy,azienda ospedaliera universitaria careggi,toscana,firenze,50134,,714,viale gaetano pieraccini
8576,CDM,PPD,Alofisel-5004,1-3QGRYF0,,Italy,azienda ospedaliera universitaria careggi,toscana,florence,50134,,716,viale morgani 85department of gastroenterology
8577,CDM,PPD,C16010,28002,,Italy,azienda ospedaliera universitaria careggi,firenze,firenze,50139,,717,viale pieraccini 17
8578,CDM,PPD,C16021,28111,,Italy,azienda ospedaliera universitaria careggi,toscana,firenze,50139,,718,viale pieraccini 17unità operativa di ematologia
8579,CDM,PPD,Brigatinib-1002,1-61GZI3W,,Italy,azienda ospedaliero universitaria a meyer  incipit  pin,firenze,firenze,50139,,719,viale gaetano pieraccini 24dipartimento oncoematologia
8583,CDM,PPD,SHP620-303,1-TJ7MKS,,Italy,azienda ospedaliero universitaria a meyer  incipit  pin,toscana,firenze,50139,,723,viale pieraccini 24dipartimento oncoematologia
8586,CDM,PPD,SHP634-401,401510,,Italy,universita di firenze dipartimento di chirurgia e medicina traslazionale dcmt,firenze,firenze,50139,,726,viale pieraccini 6dipartimento di medicina generale
8587,CDM,IQVIA,MLN0002SC-3030,28005,1-26CTGW3,Italy,azienda ospedaliera universitaria careggi,firenze,firenze,50141,,727,largo brambilla 3
8590,CDM,PRA,AP26113-13-301,631,1-1FC4W2Q,Italy,azienda ospedaliera santandrea,pisa,pisa,56100,,730,ospedale santa chiaravia roma 67
8591,CDM,IQVIA,161302,161302-501,1-1V0B3CR,Italy,azienda ospedaliero universitaria pisana,pisa,pisa,56100,,731,via roma 67
8592,CDM,PPD,TAK-788-3001,28001,,Italy,azienda ospedaliero universitaria pisana,toscana,pisa,56100,,732,via roma 67presidio cisanello uo pnemologiaedificio 10
8595,CDM,PPD,TAK-079-1005,1-5D87TEE,,Italy,azienda ospedaliero universitaria pisana,toscana,pisa,56123,,735,vdct roma 67
8596,CDM,IQVIA,MLN0002SC-3030,28017,1-26CTGZZ,Italy,azienda ospedaliero universitaria pisana,pisa,pisa,56124,,736,aoup sede cisanello edificio 10  piano terrastanza 3 via paradisa 2
8597,CDM,PPD,TAK-788-3001,1-52QPCCM,,Italy,azienda ospedaliero universitaria pisana,toscana,pisa,56124,,737,via paradisa 2uo pneumologia 2
8598,CDM,PRA,TAK-906-2002,28003,1-1KDOQ25,Italy,azienda ospedalierouniversitaria pisana ospedale cisanello,pisa,pisa,56124,,738,unit operativa gastroenteroligavia paradisa 2
8599,CDM,IQVIA,161505,286,1-2O2TDML,Italy,azienda ospedaliero universitaria pisana,pisa,pisa,56126,,739,via roma 67
8602,CDM,PPD,SHP634-401,401513,,Italy,università di pisa,toscana,pisa,56126,,742,via roma 67dipartimento di medicina interna  istituto di reumatologia clinica
8603,CDM,PPD,P2002,1-5PK15BU,,Italy,azienda ospedaliero universitaria pisana,toscana,pisa,56127,,743,via roma 67uo ematologia
8604,CDM,PPD,MLN0002-3024,1-7K1AWHU,,Italy,azienda ospedaliero universitaria a meyer  incipit  pin,toscana,pisa,58126,,744,via roma 67oncoematologia e trapianti
8605,CDM,PPD,NSMM-5001,28004,,Italy,azienda ospedaliero universitaria ospedali riuniti di anconaumberto i gm lancisi g salesi,ancona,ancona,60020,,745,via conca 71clinica di oncologia medica
8606,CDM,PPD,C16029,1-Y43S35,,Italy,azienda ospedaliero universitaria ospedali riuniti di anconaumberto i gm lancisi g salesi,marche,ancona,60020,,746,via conca 71clinica di ematologia  unità di trapianto di cellule staminali e terapia cellulare
8607,CDM,PPD,SHP647-301,1-16HZSG7,,Italy,azienda ospedaliero universitaria ospedali riuniti di anconaumberto i gm lancisi g salesi,marche,ancona,60020,,747,via conca 71clinica di gastroenterologia epatologia ed endoscopia digestiva durgenzag salesi di ancona presidio ospedaliero di alta specializzazione gsalesi
8615,CDM,PPD,FOS,019,,Italy,azienda ospedaliero universitaria ospedali riuniti di anconaumberto i gm lancisi g salesi,ancona,ancona,60123,,755,vai corridoni 11clinica di pediatria
8617,CDM,IQVIA,161301,161301-050,1-22I20NO,Italy,azienda ospedaliero universitaria ospedali riuniti,torrette di ancona,ancona,60126,,757,via conca 71ita1671
8619,CDM,PRA,Vedolizumab-3035,28008,1-1LL00NS,Italy,azienda ospedaliero universitaria ospedali riuniti di ancona,ancona,ancona,60126,,759,via conca 71torrette
8620,CDM,PPD,SHP620-302,1-B8RE1DJ,,Italy,azienda ospedaliera ospedali riuniti marche nord,marche,pesaro,61100,,760,via lombrosounità operativa ematologia
8621,CDM,PPD,C16029,28017,,Italy,azienda ospedaliera ospedali riuniti marche nord,marche,pesaro,61122,,761,via lombroso 1uoc ematologia e centro trapianti
8622,CDM,PRA,AP24534-14-203,689,1-1FD38LX,Italy,azienda ospedaliera ospedali riuniti marche nord,pesaro e urbino,pesaro,61122,,762,via lombroso 1
8623,CDM,PRA,Vedolizumab-3035,28006,1-1LV4U3W,Italy,ospedale mazzoni,marche,ascoli piceno,63100,,763,via degli iris 6
8624,CDM,PRA,AP24534-14-203,688,1-1FD38NG,Italy,azienda sanitaria locale di pescara ospedale civile dello spirito santo,pescara,pescara,65100,,764,via fonte romana
8625,CDM,PPD,C16019,28915,,Italy,presidio ospedaliero di pescara,abruzzo,pescara,65100,,765,via fonte romana 8ematologia con trapianto
8626,CDM,PRA,Vedolizumab-3035,28001,1-1LL00II,Italy,presidio ospedaliero di pescara,pescara,pescara,65125,,766,dipartimento di ematologiavia fonte romana 8
8627,CDM,PPD,TAK-079-1005,1-5D7EOXH,,Italy,ospedale clinicizzato ss annunziata,abruzzo,chieti,66013,,767,via dei vestiniclinica neurologica
8628,CDM,IQVIA,161403,294,1-2Y4P70G,Italy,ospedale clinicizzato ss annunziata,chieti,chieti,66013,,768,via dei vestini
8630,CDM,PRA,SYR-322_309,28005,1-1FLIUDV,Italy,ospedale policlinico ss annunziata,chieti,chieti,66100,,770,universita degli studi azienda asl chieti  clinica pediatricavia dei vestini 5
8631,CDM,IQVIA,TED-R13-002,0701,1-3JX5BL9,Italy,ospedale monsignor raffaele dimiccoli,barletta,bari,70051,,771,viale ippocrate 15
8632,CDM,PPD,C16021,28116,,Italy,azienda ospedaliero universitaria consorziale policlinico di bari  incipit  pin,puglia,bari,70120,,772,piazza giulio cesare 11medicina interna universitaria g baccelli
8633,CDM,PRA,Vedolizumab-3035,28002,1-1LL50CP,Italy,azienda ospedaliera policlinico di bari,bari,bari,70124,,773,dipart di ematologiapiazza giulio cesare 11
8634,CDM,PRA,TAK-041-2001,Blasi,1-1L8CZCM,Italy,azienda ospedaliero universitaria consorziale policlinico di bari,bari,bari,70124,,774,dipartimento di psichiatria11 piazza g cesare
8635,CDM,IQVIA,C25004,28003,1-272ZSE3,Italy,azienda ospedaliero universitaria consorziale policlinico di bari,bari,bari,70124,,775,pzza giulio cesare 11
8640,CDM,PPD,Pevonedistat-3001,28007,,Italy,azienda ospedaliero universitaria consorziale policlinico di bari  incipit  pin,puglia,bari,70124,,780,piazza giulio cesare 11
8642,CDM,PPD,SHP647-306,1-170PXXD,,Italy,azienda ospedaliero universitaria consorziale policlinico di bari  incipit  pin,puglia,bari,70124,,782,piazza giulio cesare 11uo gastroentoerologia universitaria
8650,CDM,PPD,C16029,1-Y43S7J,,Italy,irccs giovanni paolo ii istituto oncologico,puglia,bari,70124,,790,via orazio flacco 65unità operativa di oncologia medica sperimentale dipartimento di oncologia medica
8651,CDM,PPD,TAK-788-3001,1-52QPCB8,,Italy,irccs giovanni paolo ii istituto oncologico,puglia,bari,70124,,791,viale orazio flacco 65
8653,CDM,IQVIA,161505,283,1-2O2TDJV,Italy,irccs ospedale casa sollievo della sofferenza,san giovanni rotondo,foggia,71013,,793,viale cappuccini 1liver unit  irccs san giovanni rotondo
8657,CDM,PRA,C34004,28002,1-1C7Y2ZQ,Italy,ospedale casa sollievo della sofferenza,foggia,san giovanni rotondo,71013,,797,viale cappuccini 1
8659,CDM,PPD,C16029,1-Y2IF0C,,Italy,ospedale casa sollievo della sofferenza irccs,puglia,san giovanni rotondo,71013,,799,viale cappuccini 1dipartimento di oncoematologia struttura complessa di ematologia e trapianto di cellule staminali
8661,CDM,PPD,SHP647-303,303-161,,Italy,ospedale casa sollievo della sofferenza irccs,puglia,san giovanni rotondo,71013,,801,viale cappuccini 1sc di gastroenterologia ed endoscopia digestiva
8665,CDM,PPD,C16021,28106,,Italy,ospedale casa sollievo della sofferenza irccs,puglia,san giovanni rotondo fg,71013,,805,viale cappuccini 1dipartimento di oncoematologia  struttura complessa di ematologia
8667,CDM,PPD,C16029,28019,,Italy,azienda ospedaliera cardinale g panico,lecce,tricase,73039,,807,via san pio x 4dipartimento di ematologia e medicina trasfusionale
8670,CDM,PRA,Ponatinib-3001,28013,1-1KR0TX1,Italy,azienda ospedaliera vito fazzi,lecce,lecce,73100,,810,unit operativa di ematologiapiazza filippo muratore 1
8671,CDM,PPD,SHP647-304,1-4MQU18O,,Italy,aou delluniversità degli studi della campania luigi vanvitelli,campania,napoli,80100,,811,piazza miragliaunità operativa complessa di gastroenterologia ed endoscopia digestiva divisione di medicinapadiglione b 1° piano
8676,CDM,IQVIA,MLN0002SC-3031,28013,1-1SOGHBL,Italy,azienda ospedaliero universitaria consorziale policlinico di bari,bari,bari,80100,,816,piazza giulio cesare
8678,CDM,IQVIA,071102,383,1-2OX1HYL,Italy,azienda ospedaliera pediatrica santobono pausillipon,napoli,napoli,80122,,818,via posillipo 226
8680,CDM,PPD,C16010,28004,,Italy,aorn a cardarelli,campania,naples,80131,,820,via antonio cardarelli 9divisione di ematologia con trapianto di cellule staminali emopoietiche
8682,CDM,PPD,C16019,1-9XF4G0,,Italy,aorn a cardarelli,campania,napoli,80131,,822,via antonio cardarelli 9
8683,CDM,PPD,TAK-079-1004,1-5R1ZUY1,,Italy,aorn a cardarelli,campania,napoli,80131,,823,via antonio cardarelli 9divisione di ematologia con trapianto di cellule staminali emopoietiche
8687,CDM,PPD,TAK-788-3001,28007,,Italy,aorn dei colli ospedale monaldi napoli,campania,napoli,80131,,827,via leonardo bianchiuoc dipneumotisiologia
8689,CDM,PPD,MLN0002-3025,3025-28006,,Italy,aou delluniversità degli studi della campania luigi vanvitelli,campania,napoli,80131,,829,via sergio pansini 5uoc di pneumotisiologia
8691,CDM,IQVIA,MLN0002SC-3030,28012,1-26CTGWI,Italy,azienda ospedaliera universitaria federico ii,napoli,napoli,80131,,831,via pansini 5edificio 16 piano iv
8695,CDM,PPD,SHP617-400,P40042,,Italy,azienda ospedaliera universitaria federico ii,campania,napoli,80131,,835,5 via sergio pansini
8696,CDM,PPD,SHP647-307,1-4MT3BX3,,Italy,azienda ospedaliera universitaria federico ii,campania,napoli,80131,,836,via pansini 5dipartimento di medicina clinica e sperimentale
8698,CDM,PPD,Pevonedistat-3001,1-16QY933,,Italy,azienda ospedaliera universitaria federico ii,campania,napoli,80131,,838,via pansini 5dipartimento di biochimica e biotecnologie mediche
8704,CDM,PPD,SHP675-301,1-3P63B86,,Italy,azienda ospedaliera universitaria federico ii,campania,napoli,80131,,844,via pansini 5dipartimento di medicina clinica scienze cardiovascolari east immunologiche
8709,CDM,PPD,MLN0002-3025,3025-28001,,Italy,azienda ospedaliera universitaria federico ii,campania,napoli,80131,,849,via sergio pansini 5uoc di pneumotisiologia
8713,CDM,PPD,SHP647-305,1-XL01UN,,Italy,azienda ospedaliera universitaria federico ii,napoli,napoli,80131,,853,via pansini 5dipartimento di medicina clinica e sperimentale
8714,CDM,PPD,TAK-079-1004,28402,,Italy,azienda ospedaliera universitaria federico ii,napoli,napoli,80131,,854,via pansini 5uo di ematologia e trapianto di cellule staminali emopoieticheedificio 1
8721,CDM,PPD,SHP647-301,1-5HBPVOO,,Italy,casa di cura santa rita,campania,napoli,80131,,861,via sergio pansini 5uoc gastroenterologia ed epatologia
8726,CDM,PPD,C16019,1-4KXEL1,,Italy,istituto nazionale per lo studio e la cura dei tumori fondazione giovanni pascale,campania,napoli,80131,,866,via mariano semmolasc ematologia oncologica
8727,CDM,PPD,C16029,1-YFS7HB,,Italy,istituto nazionale per lo studio e la cura dei tumori fondazione giovanni pascale,napoli,napoli,80131,,867,via semmoladipartimento di oncoematolgia e trapianto di cellule staminali
8728,CDM,PRA,C31005,28003,1-1BVWOXF,Italy,istituto nazionale tumori irccs fondazione pascale,napoli,napoli,80131,,868,oncologia medica bvia mariano semmola
8729,CDM,PRA,Brigatinib-3001,28011,1-1L6OLQQ,Italy,istituto nazionale tumori irccs fondazione pascale,napoli,napoli,80131,,869,oncologia medica toraco polmonarevia mariano semmola
8733,CDM,IQVIA,TAK-831-2002,28001,1-45LSMQM,Italy,azienda ospedaliera universitaria università degli studi della campania “luigi vanvitelli”,napoli,napoli,80138,,873,largo madonna delle grazie 1
8734,CDM,PRA,TAK-041-2001,Galderisi,1-1L8CZDV,Italy,azienda ospedaliera universitaria universita della campania luigi vanvitelli,napoli,napoli,80138,,874,via santa maria di costantinopoli 104
8735,CDM,PPD,Alofisel-5003,1-3DBC2L2,,Italy,università degli studi di napoli federico ii,campania,napoli,80138,,875,corso umberto 40
8736,CDM,IQVIA,241501,123,1-2SW0CJ5,Italy,ospedale san giovanni bosco,napoli,napoli,80144,,876,via fm briganti 255
8738,CDM,PRA,AP26113-13-301,477,1-1FAP7PO,Italy,azienda ospedaliera san giuseppe moscati,avellino,avellino,83100,,878,uo di oncologia medicacontrada amoretta
8739,CDM,PPD,SHP647-304,304-166,,Italy,asl salerno nocera inferiore ospedale umberto i,salerno,nocera inferiore,84014,,879,via san francesco 1uoc gastroenterologia e endoscopia digestiva
8744,CDM,IQVIA,SHP643-303,167,1-4S0PE0R,Italy,azienda ospedaliera universitaria oo rr s giovanni di dio e ruggi daragona,salerno,salerno,84131,,884,via s leonardo
8746,CDM,PPD,FOS,265,,Italy,careggi university hospital,firenze,firenze,85,,886,viale morgagni
8747,CDM,PPD,C16019,28909,,Italy,irccs centro di riferimento oncologico della basilicata,potenza,rionero in vulture,85028,,887,via provinciale 8uo ematologia e trapianto di cellule staminali
8748,CDM,PPD,C16021,1-8AIFIF,,Italy,irccs centro di riferimento oncologico della basilicata,potenza,rionero in vulture pz,85028,,888,via provinciale 8unità operativa di ematologia e trapianto di midollo osseo
8750,CDM,PPD,NSMM-5001,28003,,Italy,ospedale civile dellannunziata,calabria,cosenza,87100,,890,via felice miglioridipartimento di oncoematologia
8752,CDM,IQVIA,241501,116,1-2SW0CM2,Italy,azienda ospedaliera di catanzaro puglieseciaccio,catanzaro,catanzaro,88100,,892,viale pio x 10
8753,CDM,PPD,SHP647-302,1-170PXG1,,Italy,azienda ospedaliera mater domini di catanzaro,calabria,catanzaro,88100,,893,viale europalocalità germanetouo fisiopatologia digestiva
8760,CDM,PPD,HOS,134,,Italy,azienda ospedaliera pugliese ciaccio,calabria,catanzaro,88100,,900,viale pio xunità operativa di pediatria  ambulatorio di pediatria genetica
8763,CDM,PRA,C34004,28008,1-1C8DFRH,Italy,azienda grande ospedale metropolitano bianchi melacrino morelli,reggio calabria,reggio calabria,89100,,903,unit opertiva di ematologiavia melacrino 21
8764,CDM,PRA,Vedolizumab-3035,28003,1-1LMS7LS,Italy,azienda grande ospedale metropolitano bianchi melacrino morelli,calabria,reggio calabria,89122,,904,centro unico regionale trapianti di cellule staminali e terapie cellularivia g melacrino
8765,CDM,PPD,SHP620-302,1-B8RE1D7,,Italy,grande ospedale metropolitano bianchimelacrinomorelli,calabria,reggio calabria,89124,,905,via ospedali riuniti vallone petraracentro unico regionale trapianti di cellule staminali e terapie cellulari
8766,CDM,PPD,P2002,28012,,Italy,grande ospedale metropolitano bianchimelacrinomorelli,calabria,reggio calabria,89133,,906,viale europauoc di ematologiapresidio morelli
8768,CDM,IQVIA,TAK-743-3001,173,1-553HWSW,Italy,ao ospedali riuniti villa sofia  cervello palermo,palermo,palermo,90100,,908,via trabucci 180
8770,CDM,IQVIA,281102,033,1-513DZOK,Italy,azienda ospedaliera universitaria policlinico  vittorio emanuele presidio ferrarotto alessi,catania,catania,90124,,910,via s citelli 6
8771,CDM,PPD,FOS,210,,Italy,azienda ospedaliera universitaria policlinico paolo giaccone,palermo,palermo,90127,,911,piazza delle cliniche 2dept    uo di medicina interna e cardioangiologia
8772,CDM,PPD,SHP647-301,1-43M0CXC,,Italy,azienda ospedaliera universitaria policlinico paolo giaccone,sicilia,palermo,90127,,912,via del vespro 129
8780,CDM,PPD,Alofisel-5003,28005,,Italy,azienda ospedaliera ospedali riuniti villa sofiacervello,sicilia,palermo,90145,,920,via trabucco 180uo medicina interna
8781,CDM,PRA,Ponatinib-3001,28008,1-1KR0U7X,Italy,azienda ospedaliera ospedali riuniti villa sofiacervello,palermo,palermo,90146,,921,uoc ematologia ivia trabucco 180
8783,CDM,PRA,C34004,28007,1-1C8CB41,Italy,azienda ospedaliera ospedali riuniti villa sofiacervello,palermo,palermo,90146,,923,via trabucco 180
8784,CDM,PPD,MLN0002-3024,1-7K1AWI6,,Italy,azienda ospedaliera ospedali riuniti villa sofiacervello,sicilia,palermo,90146,,924,piazza salerno a cruillasdivisione di pediatria ii  servizio di talassemia
8785,CDM,PPD,SHP647-305,1-XHC7OF,,Italy,azienda ospedaliera ospedali riuniti villa sofiacervello,sicilia,palermo,90146,,925,viale strasburgo 233uo medicina interna 2
8792,CDM,IQVIA,MLN0002SC-3031,28003,1-1S4NEJG,Italy,azienda ospedaliera vincenzo cervello,palermo,palermo,90146,,932,via trabucco 180
8796,CDM,IQVIA,TAK-994-1501,28004,1-53TBA6U,Italy,irccs oasi maria ss,troina,enna,94018,,936,via conte ruggero 73
8797,CDM,IQVIA,MLN0002SC-3030,28004,1-26CTH18,Italy,azienda ospedaliera ospedale cannizzaro,catania,catania,95100,,937,via messina 829
8799,CDM,PPD,TAK-079-1004,28403,,Italy,azienda ospedaliera di rilievo nazionale e di alta specializzazione garibaldi,sicilia,catania,95122,,939,via palermo 636uoc ematologia
8800,CDM,PPD,TAK-788-3001,28008,,Italy,azienda ospedaliero universitaria policlinico vittorio emanuele,sicilia,catania,95122,,940,via s sofia 78
8801,CDM,PRA,AP26113-13-301,475,1-1GE4VC0,Italy,azienda ospedaliero  universitaria policlinico  vittorio emanuele,catania,catania,95123,,941,uoc oncologia medicavia santa sofia 78
8802,CDM,PPD,SHP675-301,1-78GB7OU,,Italy,azienda ospedaliero universitaria policlinico grodolico  san marco,sicilia,catania,95123,,942,via santa sofia 78dipartimento di cardiologiaambulatorio di ecocardiografia
8803,CDM,PPD,NSMM-5001,28007,,Italy,azienda ospedaliero universitaria policlinico vittorio emanuele,sicilia,catania,95123,,943,via santa sofia 78
8806,CDM,IQVIA,261203,543,1-1XGPK58,Italy,azienda ospedaliera universitaria policlinico  vittorio emanuele presidio ferrarotto alessi,catania,catania,95124,,946,via g clementi 36
8807,CDM,PRA,AP24534-14-203,530,1-1FD38IN,Italy,azienda ospedaliero  universitaria policlinico  vittorio emanuele,catania,catania,95124,,947,divisone di ematologia pad dvia citelli 6
8808,CDM,PPD,C16029,1-Y42CJ9,,Italy,azienda ospedaliero universitaria policlinico vittorio emanuele,sicilia,catania,95124,,948,via salvatore citelli 6
8809,CDM,PRA,Vedolizumab-3035,28004,1-1LL109B,Italy,policlinico universitario di catania,catania,catania,95124,,949,divisione di ematologiaunita di trapianto di midollovia santa sofia 78
8810,CDM,PPD,SHP647-304,1-170R0ZZ,,Italy,azienda ospedaliera cannizzaro,sicilia,catania,95126,,950,via messina 829chirurgia generale
8815,CDM,PPD,SHP647-301,1-113315X,,Italy,azienda ospedaliera per lemergenza cannizzaro,sicilia,catania,95126,,955,via messina 829chirurgia generale
8817,CDM,IQVIA,161505,285,1-2O2TDLJ,Italy,azienda ospedaliera universitaria policlinico g martino,messina,messina,98122,,957,via consolare valeria1
8819,CDM,PPD,MLN0002-3024,1-DTUQSTW,,Italy,az ospedaliera universitaria policlinico g martino,sicilia,messina,98124,,959,via consolare valeria 1uoc  farmacia
8820,CDM,PPD,SHP647-305,1-1116RWX,,Italy,az ospedaliera universitaria policlinico g martino,sicilia,messina,98125,,960,via consolare valeriauosd malattie intestinali croniche
8828,CDM,IQVIA,MLN0002SC-3031,28015,1-1T6AZ4B,Italy,azienda ospedaliera universitaria policlinico g martino,messina,messina,98125,,968,via consolare valeria
7861,CDM,IQVIA,161505,281,1-2O2RTXV,Italy,azienda ospedaliera città della salute e della scienza di torino,torino,torino,00126,,1,corso bramante 8890
7862,CDM,PRA,AP26113-13-301,767,1-1FA42D2,Italy,policlinico universitario campus biomedico,roma,roma,00128,,2,dipto oncologia medicavia alvaro del portillo 200
7863,CDM,PPD,SHP647-305,1-XL73RP,,Italy,policlinico universitario campus biomedico di roma,roma,roma,00128,,3,via alvaro del portillo 200
7870,CDM,IQVIA,161505,284,1-2O2TDKL,Italy,azienda ospedaliera universitaria policlinico tor vergata,roma,roma,00133,,10,viale oxford 81azienda ospedaliera univ pol tor vergata  dermatologia
7872,CDM,IQVIA,161403,284,1-1OTQTW5,Italy,azienda ospedaliera universitaria policlinico tor vergata,rome,roma,00133,,12,viale oxford 81
7874,CDM,PPD,MLN0002-3024,1-7K1AWF5,,Italy,fondazione ptv policlinico tor vergata,lazio,roma,00133,,14,via montpellier 1dipartimento di neuroscienze
7875,CDM,PPD,SHP647-303,303-151,,Italy,fondazione ptv policlinico tor vergata,lazio,roma,00133,,15,viale oxford 81uoc gastroenterologia ed endoscopia digestiva
7879,CDM,PPD,SHP647-301,1-5II1E4Y,,Italy,fondazione ptv policlinico tor vergata,lazio,roma,00133,,19,viale oxford 81
7886,CDM,PPD,SHP647-306,1-5G9UYZ0,,Italy,fondazione ptv policlinico tor vergata,lazio,rome,00133,,26,viale oxford 81azienda ospedaliera universitaria policlinico tor vergata
7893,CDM,IQVIA,SHP655-201,603,1-4DNI45V,Italy,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00137,,33,via tommaso gargollo  24largo agostino gemelli 8
7895,CDM,PRA,C31004,28006,1-1C5QLG0,Italy,istituto nationale tumori regina elena,roma,roma,00144,,35,via elio chianesi 53
7896,CDM,PPD,Pevonedistat-2001,w1-IPDFGL,,Italy,istituto nazionale tumori regina elena,lazio,rome,00144,,36,via elio chianesi 53istituti fisioterapici ospitalieri
7897,CDM,PPD,Pevonedistat-3001,1-16QY92E,,Italy,ospedale s eugenio,lazio,roma,00144,,37,piazzale dellumanesimo 10divisione di ematologia
7898,CDM,PPD,C16029,1-Y42CHC,,Italy,ospedale s eugenio,lazio,roma,00144,,38,piazzale umanesimo 10unità operativa complessa ematologia
7899,CDM,PRA,SYR-322_309,28001,1-1FHVG22,Italy,ospedale pediatrico bambino gesu,roma,roma,00146,,39,endocrinologiaviale di san paolo 15
7900,CDM,PPD,C16029,1-Y42CIJ,,Italy,azienda ospedaliera san camillo forlanini,lazio,roma,00152,,40,circonvallazione gianicolenseunità di ematologia e centro trapianti di cellule staminali
7901,CDM,PPD,Alofisel-5004,1-3QGRYFN,,Italy,azienda ospedaliera san camillo forlanini,lazio,roma,00152,,41,circonvallazione gianicolense 87uosd malattie intestinali croniche
7902,CDM,PRA,Brigatinib-2002,28009,1-1KACTWW,Italy,azienda ospedaliera san camillo forlanini,lazio,roma,00152,,42,circonvallazione gianicolense 87
7903,CDM,PPD,SHP647-301,301-143,,Italy,azienda ospedaliera san camillo forlanini,lazio,roma,00152,,43,circonvallazione gianicolense 87gastroenterol ed endoscopia dig e diagn operat
7915,CDM,IQVIA,MLN0002SC-3031,28002,1-1S4KJ34,Italy,azienda ospedaliera san camillo forlanini,roma,roma,00152,,55,circonvallazione gianicolense 87co azienda ospedaliera san camillo forlanini
7918,CDM,IQVIA,071301,385,1-2FNHRB8,Italy,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161,,58,via benevento 6dipartimento di ematologia clinical trial service piano 1
7919,CDM,IQVIA,SHP677-304,385,1-4BKR8EX,Italy,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161,,59,via benevento 6
7924,CDM,IQVIA,161505,292,1-37QD605,Italy,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161,,64,via delluniversità 30
7926,CDM,IQVIA,281102,032,1-513DZO4,Italy,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,rome,roma,00161,,66,viale del policlinico 151
7927,CDM,PPD,P2002,1-5M0SGRV,,Italy,azienda policlinico umberto i,lazio,roma,00161,,67,via benevento 6dipartimento di biotecnologie ed ematologia  sezione ematologia
7928,CDM,PPD,C16029,1-Y42CKC,,Italy,azienda policlinico umberto i,lazio,roma,00161,,68,via benevento 6
7936,CDM,PPD,MLN0002-3024,t1-7K1AWIU,,Italy,azienda policlinico umberto i,lazio,roma,00161,,76,viale del policlinico 155dipartimento di scienze dellinvecchiamento
7941,CDM,PPD,P2002,28007,,Italy,azienda policlinico umberto i,roma,roma,00161,,81,via benevento 6centro di ematologia
7943,CDM,PRA,Ponatinib-3001,28010,1-1KR28LD,Italy,centro di ematologia policlinico umberto i universita sapienza di roma,roma,roma,00161,,83,dipartamento di biotecnologie cellulari ed ematologiasezione di ematologiavia benevento 6
7946,CDM,PPD,MLN0002-3024,3024-28002,,Italy,sapienza university of rome,lazio,rome,00161,,86,viale regina elena 324pediatric gastroenterology unit
7948,CDM,PPD,NSMM-5001,1-MNRKTB,,Italy,universita degli studi la sapienza,lazio,rome,00161,,88,viale del policlinico 155centro di ematologia
7949,CDM,ICON,HGT-MLD-071,,402734,Italy,bambin gesu hospital  ospedale pediatrico bambin gesu,rome,rome,00165,,89,piazza santonofrio 4
7951,CDM,PPD,MLN0002-3024,1-DTUQSSW,,Italy,irccs ospedale pediatrico bambino gesù,lazio,roma,00165,,91,piazza santonofrio 4dipartimento di cardiologia pediatrica
7952,CDM,PPD,SHP675-301,1-78GKRM6,,Italy,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165,,92,piazza s onofrio 4division of metabolism
7953,CDM,PPD,SHP620-303,1-MCQSUU,,Italy,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165,,93,piazza s onofrio 4dipartimento di oncoematologia pediatrica e medicina trasfusionale
