SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
100278,United_States_of_America,7094,hudson regional hospital,nj,secaucus,HUDSON,(201) 392-3200,Acute Care Hospitals,Proprietary,33057,55 meadowllands pkwy
100279,United_States_of_America,7101,university hospital,nj,newark,ESSEX,(973) 972-5658,Acute Care Hospitals,Government - State,55829,150 bergenn st
100280,United_States_of_America,7102,saint michaels medical center,nj,newark,ESSEX,(973) 877-5350,Acute Care Hospitals,Voluntary non-profit - Private,78350,111 centraal avenue
100281,United_States_of_America,7109,clara maass medical center,nj,belleville,ESSEX,(973) 450-2002,Acute Care Hospitals,Voluntary non-profit - Private,28613,one claramaass driveve
100282,United_States_of_America,7112,newark beth israel medical center,nj,newark,ESSEX,(973) 926-7850,Acute Care Hospitals,Voluntary non-profit - Private,71617,201 lyonsave
100283,United_States_of_America,7207,trinitas regional medical center,nj,elizabeth,UNION,(908) 994-5000,Acute Care Hospitals,Voluntary non-profit - Private,58575,225 williaamson streetet
100284,United_States_of_America,7302,jersey city medical center,nj,jersey city,HUDSON,(201) 915-2000,Acute Care Hospitals,Voluntary non-profit - Private,83584,355 grandstreet
100285,United_States_of_America,7306,carepoint healthchrist hospital,nj,jersey city,HUDSON,(201) 795-8200,Acute Care Hospitals,Voluntary non-profit - Church,66988,176 palisaade ave
100286,United_States_of_America,7444,chilton medical center,nj,pompton plains,MORRIS,(973) 831-5000,Acute Care Hospitals,Voluntary non-profit - Private,86495,97 west paarkway
100287,United_States_of_America,7450,valley hospital,nj,ridgewood,BERGEN,(201) 447-8000,Acute Care Hospitals,Voluntary non-profit - Private,60941,223 n vandien avenueue
100288,United_States_of_America,7481,ramapo ridge psych hosp,nj,wyckoff,BERGEN,(201) 848-5805,Psychiatric,Voluntary non-profit - Private,86242,301 sicomaac ave
100289,United_States_of_America,7503,st josephs university medical center,nj,paterson,PASSAIC,(973) 754-2010,Acute Care Hospitals,Voluntary non-profit - Church,51080,703 main sst
100290,United_States_of_America,7601,hackensack university medical center,nj,hackensack,BERGEN,(551) 996-2000,Acute Care Hospitals,Voluntary non-profit - Private,80070,30 prospecct ave
100291,United_States_of_America,7631,englewood hospital and medical center,nj,englewood,BERGEN,(201) 894-3000,Acute Care Hospitals,Voluntary non-profit - Private,41380,350 englest
100292,United_States_of_America,7652,bergen new bridge medical center,nj,paramus,BERGEN,(201) 967-4000,Acute Care Hospitals,Government - Local,77700,230 east rridgewood aveave
100293,United_States_of_America,7666,holy name medical center,nj,teaneck,BERGEN,(201) 833-3000,Acute Care Hospitals,Voluntary non-profit - Private,51221,718 teanecck rd
100294,United_States_of_America,7675,hackensack meridian health pascack valley medical,nj,westwood,BERGEN,(201) 383-1035,Acute Care Hospitals,Proprietary,30380,250 old hoook road
100295,United_States_of_America,7701,riverview medical center,nj,red bank,MONMOUTH,(732) 741-2700,Acute Care Hospitals,Voluntary non-profit - Private,13287,one rivervview plaza
100296,United_States_of_America,7728,centrastate medical center,nj,freehold,MONMOUTH,(732) 431-2000,Acute Care Hospitals,Voluntary non-profit - Private,85850,901 west mmain streett
100297,United_States_of_America,7733,bayshore medical center,nj,holmdel,MONMOUTH,(732) 739-5900,Acute Care Hospitals,Voluntary non-profit - Private,94856,727 n beerrs st
100298,United_States_of_America,7740,monmouth medical center,nj,long branch,MONMOUTH,(732) 222-5200,Acute Care Hospitals,Voluntary non-profit - Private,35467,300 secondd avenue
100299,United_States_of_America,7754,jersey shore university medical center,nj,neptune,MONMOUTH,(732) 775-5500,Acute Care Hospitals,Voluntary non-profit - Private,31975,1945 rte 333
100300,United_States_of_America,7834,saint clares hospital denville campus,nj,denville,MORRIS,(973) 983-5569,Acute Care Hospitals,Proprietary,60635,25 poconoroad
100301,United_States_of_America,7840,hackettstown medical center,nj,hackettstown,WARREN,(908) 852-5100,Acute Care Hospitals,Voluntary non-profit - Church,56101,651 willoww grove st
100302,United_States_of_America,7860,newton medical center,nj,newton,SUSSEX,(973) 579-8300,Acute Care Hospitals,Voluntary non-profit - Private,37969,175 high sst
100303,United_States_of_America,7901,summit oaks hospital,nj,summit,UNION,(908) 522-7027,Psychiatric,Proprietary,16634,19 prospecct st
100304,United_States_of_America,7902,overlook medical center,nj,summit,UNION,(908) 522-2000,Acute Care Hospitals,Voluntary non-profit - Other,29931,99 beauvoiir avenue
100305,United_States_of_America,7922,cornerstone behavioral health hospital of union co,nj,berkeley heights,UNION,(908) 771-5857,Psychiatric,Voluntary non-profit - Other,45101,40 watchunng way
100306,United_States_of_America,7950,greystone park psych hosp,nj,greystone park,MORRIS,(973) 538-1800,Psychiatric,Government - State,33311,59 koch avvenue
100307,United_States_of_America,7960,morristown medical center,nj,morristown,MORRIS,(973) 971-5000,Acute Care Hospitals,Voluntary non-profit - Private,53010,100 madisoon ave
100308,United_States_of_America,8012,northbrook behavioral health hospital,nj,blackwood,CAMDEN,(856) 374-6500,Psychiatric,Proprietary,26368,425  woodbbury turnersville rorsville road
100309,United_States_of_America,8015,deborah heart and lung center,nj,browns mills,BURLINGTON,(609) 893-6611,Acute Care Hospitals,Voluntary non-profit - Private,21370,200 trentoon road
100310,United_States_of_America,8037,ancora psych hosp,nj,hammonton,ATLANTIC,(609) 561-1700,Psychiatric,Government - State,64676,ancora braanch
100311,United_States_of_America,8043,virtua west jersey hospitals voorhees,nj,voorhees,CAMDEN,(856) 247-3000,Acute Care Hospitals,Voluntary non-profit - Private,77358,100 bowmann drive
100312,United_States_of_America,8046,virtua willingboro hospital,nj,willingboro,BURLINGTON,(609) 835-2900,Acute Care Hospitals,Voluntary non-profit - Private,55758,218a sunseet road
100313,United_States_of_America,8050,southern ocean medical center,nj,manahawkin,OCEAN,(609) 597-6011,Acute Care Hospitals,Voluntary non-profit - Private,49588,1140 rt 722 w
100314,United_States_of_America,8053,weisman childrens rehabilitation hospital,nj,marlton,BURLINGTON,(856) 489-4520,Childrens,Proprietary,36952,92 brick rroad 3rd floorfloor
100315,United_States_of_America,8060,hampton behavioral health system,nj,westampton,BURLINGTON,(609) 267-7000,Psychiatric,Proprietary,58255,650 rancoccas road
100317,United_States_of_America,8068,aspen hills healthcare center,nj,pemberton,BURLINGTON,(609) 836-6100,Psychiatric,Proprietary,80126,600 pemberrtonbrowns mills ros mills road
100318,United_States_of_America,8079,salem medical center,nj,salem,SALEM,(856) 935-1000,Acute Care Hospitals,Voluntary non-profit - Private,15435,310 woodsttown road
100319,United_States_of_America,8084,jefferson stratford hospital,nj,stratford,CAMDEN,(856) 346-7802,Acute Care Hospitals,Voluntary non-profit - Private,73108,18 east laaurel road
100320,United_States_of_America,8096,inspira medical center woodbury,nj,woodbury,GLOUCESTER,(856) 845-0100,Acute Care Hospitals,Voluntary non-profit - Private,43602,509 n broaad st
100321,United_States_of_America,8103,cooper university hospital,nj,camden,CAMDEN,(856) 342-2000,Acute Care Hospitals,Voluntary non-profit - Private,77730,1 cooper pplaza
100322,United_States_of_America,8103,virtua our lady of lourdes hospital,nj,camden,CAMDEN,(856) 580-6330,Acute Care Hospitals,Voluntary non-profit - Private,24220,1600 haddoon avenue
100323,United_States_of_America,8210,cape regional medical center inc,nj,cape may court house,CAPE MAY,(609) 463-2000,Acute Care Hospitals,Voluntary non-profit - Private,61703,two stoneharbor blvdvd
100324,United_States_of_America,8244,shore medical center,nj,somers point,ATLANTIC,(609) 653-3545,Acute Care Hospitals,Voluntary non-profit - Private,54514,100 medicaal center wayway
100325,United_States_of_America,8318,inspira medical center elmer,nj,elmer,SALEM,(856) 363-1000,Acute Care Hospitals,Voluntary non-profit - Private,93480,501 west ffront streetet
100326,United_States_of_America,8360,inspira medical center vineland,nj,vineland,CUMBERLAND,(856) 641-8000,Acute Care Hospitals,Voluntary non-profit - Private,50296,1505 w sheerman ave
100327,United_States_of_America,8401,atlanticare regional medical center  city campus,nj,atlantic city,ATLANTIC,(609) 441-8020,Acute Care Hospitals,Voluntary non-profit - Other,70574,1925 paciffic avenue
100328,United_States_of_America,8502,hackensack meridian health carrier clinic,nj,belle mead,SOMERSET,(908) 281-1000,Psychiatric,Voluntary non-profit - Private,64503,252 route601
100329,United_States_of_America,8534,capital health medical center  hopewell,nj,pennington,MERCER,(609) 303-4000,Acute Care Hospitals,Voluntary non-profit - Private,32067,one capitaal way
100330,United_States_of_America,8536,penn medicine princeton medical center,nj,plainsboro,MIDDLESEX,(866) 460-4776,Acute Care Hospitals,Voluntary non-profit - Private,69085,one  fivee plainsboro roadro road
100331,United_States_of_America,8625,trenton psychiatric hosp,nj,trenton,MERCER,(609) 633-1586,Psychiatric,Government - State,76245,station a
100332,United_States_of_America,8629,st francis medical center,nj,trenton,MERCER,(609) 599-5000,Acute Care Hospitals,Voluntary non-profit - Church,78344,601 hamiltton ave
100333,United_States_of_America,8638,capital health systemfuld campus,nj,trenton,MERCER,(609) 394-6000,Acute Care Hospitals,Voluntary non-profit - Private,19962,750 brunswwick ave
100334,United_States_of_America,8690,robert wood johnson university hospital hamilton,nj,hamilton,MERCER,(609) 586-7900,Acute Care Hospitals,Voluntary non-profit - Private,88766,one hamiltton health placeplace
100335,United_States_of_America,8701,monmouth medical centersouthern campus,nj,lakewood,OCEAN,(732) 363-1900,Acute Care Hospitals,Voluntary non-profit - Private,91364,600 riverave
100336,United_States_of_America,8724,ocean medical center,nj,brick,OCEAN,(732) 840-2200,Acute Care Hospitals,Voluntary non-profit - Other,23136,425 jack mmartin blvdd
100337,United_States_of_America,8755,community medical center,nj,toms river,OCEAN,(732) 557-8000,Acute Care Hospitals,Voluntary non-profit - Private,21104,99 rt 37 wwest
100338,United_States_of_America,8755,st barnabas behavioral health center,nj,toms river,OCEAN,(732) 914-1688,Psychiatric,Voluntary non-profit - Private,17020,1691 highwway 9    cn2025cn2025
100339,United_States_of_America,8818,jfk medical ctr  anthony m yelencsics community,nj,edison,MIDDLESEX,(732) 321-7000,Acute Care Hospitals,Voluntary non-profit - Private,19120,65 james sstreet
100340,United_States_of_America,8822,hunterdon medical center,nj,flemington,HUNTERDON,(908) 788-6100,Acute Care Hospitals,Voluntary non-profit - Private,77140,2100 wescoott drive
100341,United_States_of_America,8854,university behavioral health care,nj,piscataway,MIDDLESEX,(732) 235-5900,Psychiatric,Government - State,63634,671 hoes llane west
100342,United_States_of_America,8861,raritan bay medical center perth amboy division,nj,perth amboy,MIDDLESEX,(732) 442-3700,Acute Care Hospitals,Voluntary non-profit - Private,46128,530 new brrunswick aveve
100343,United_States_of_America,8865,st lukes warren hospital,nj,phillipsburg,WARREN,(908) 847-6700,Acute Care Hospitals,Voluntary non-profit - Other,31275,185 rosebeerry st
100344,United_States_of_America,8876,robert wood johnson university hospital somerset,nj,somerville,SOMERSET,(908) 685-2200,Acute Care Hospitals,Voluntary non-profit - Private,56530,110 rehilll ave
100345,United_States_of_America,8901,childrens specialized hospital,nj,new brunswick,MIDDLESEX,(732) 258-7050,Childrens,Voluntary non-profit - Private,90406,200 somersset street
100346,United_States_of_America,8901,robert wood johnson university hospital,nj,new brunswick,MIDDLESEX,(732) 937-8525,Acute Care Hospitals,Voluntary non-profit - Private,43086,one robertt wood johnson placenson place
100347,United_States_of_America,8901,saint peters university hospital,nj,new brunswick,MIDDLESEX,(732) 745-8600,Acute Care Hospitals,Voluntary non-profit - Church,82993,254 eastonn ave
100348,United_States_of_America,10003,mount sinai beth israel,ny,new york,NEW YORK,(212) 420-2000,Acute Care Hospitals,Voluntary non-profit - Private,91814,first avennue at 16th streeth street
100349,United_States_of_America,10003,n y eye and ear infirmary,ny,new york,NEW YORK,(212) 979-4000,Acute Care Hospitals,Voluntary non-profit - Private,64240,230 secondd ave
100350,United_States_of_America,10016,bellevue hospital center,ny,new york,NEW YORK,(212) 562-4141,Acute Care Hospitals,Government - Local,10344,462 firstavenue
100352,United_States_of_America,10019,mount sinai west,ny,new york,NEW YORK,(212) 523-4000,Acute Care Hospitals,Voluntary non-profit - Private,53169,1000 tenthh avenue
100353,United_States_of_America,10021,gracie square hosp,ny,new york,NEW YORK,(212) 434-5322,Psychiatric,Voluntary non-profit - Private,94224,420 east 776 st
100354,United_States_of_America,10021,hospital for special surgery,ny,new york,NEW YORK,(212) 606-1000,Acute Care Hospitals,Voluntary non-profit - Private,87735,535 east 770th streett
100356,United_States_of_America,10021,rockefeller university hospital,ny,new york,NEW YORK,(212) 570-8000,Acute Care Hospitals,Voluntary non-profit - Private,26402,1230 yorkavenue
100357,United_States_of_America,10029,metropolitan hospital center,ny,new york,NEW YORK,(212) 423-6262,Acute Care Hospitals,Government - Local,81961,1901 firstt avenue
100358,United_States_of_America,10029,mount sinai hospital,ny,new york,NEW YORK,(212) 241-7981,Acute Care Hospitals,Voluntary non-profit - Private,39609,one gustavve l levy placeplace
100359,United_States_of_America,10032,new york state psychiatric institute,ny,new york,NEW YORK,(212) 543-5000,Psychiatric,Government - State,94065,722 w 168tth st
100360,United_States_of_America,10035,kirby forensic psychiatric center,ny,new york,NEW YORK,(212) 427-9003,Psychiatric,Government - State,41304,ward islannd
100362,United_States_of_America,10037,harlem hospital center,ny,new york,NEW YORK,(212) 939-1000,Acute Care Hospitals,Government - Local,40856,506 lenoxavenue
100364,United_States_of_America,10305,south beach psychiatric center,ny,staten island,RICHMOND,(718) 667-2300,Psychiatric,Government - State,36796,777 seavieew ave
100365,United_States_of_America,10305,staten island university hospital,ny,staten island,RICHMOND,(418) 226-9761,Acute Care Hospitals,Voluntary non-profit - Private,91559,475 seavieew avenue
100366,United_States_of_America,10310,richmond university medical center,ny,staten island,RICHMOND,(718) 818-1234,Acute Care Hospitals,Voluntary non-profit - Private,76182,355 bard aavenue
100367,United_States_of_America,10451,lincoln medical  mental health center,ny,bronx,BRONX,(718) 579-5000,Acute Care Hospitals,Government - Local,10379,234 east 1149th streetet
100368,United_States_of_America,10456,bronxlebanon hospital center,ny,bronx,BRONX,(212) 588-7000,Acute Care Hospitals,Proprietary,92530,1276 fultoon avenue
100369,United_States_of_America,10457,st barnabas hospital,ny,bronx,BRONX,(212) 960-9000,Acute Care Hospitals,Voluntary non-profit - Private,37324,4422 thirdd avenue
100370,United_States_of_America,10461,bronx psychiatric center,ny,bronx,BRONX,(718) 931-0600,Psychiatric,Government - State,41852,1500 waterrs place
100371,United_States_of_America,10461,jacobi medical center,ny,bronx,BRONX,(718) 918-5000,Acute Care Hospitals,Government - Local,57592,1400 pelhaam parkway southsouth
100372,United_States_of_America,10467,montefiore medical center,ny,bronx,BRONX,(718) 920-4321,Acute Care Hospitals,Voluntary non-profit - Private,36666,111 east 2210th streetet
100373,United_States_of_America,10467,north central bronx hospital,ny,bronx,BRONX,(212) 519-5000,Acute Care Hospitals,Government - Local,75314,3424 kossuuth avenue  210th s 210th street
100374,United_States_of_America,10512,putnam hospital center,ny,carmel,PUTNAM,(914) 279-5711,Acute Care Hospitals,Voluntary non-profit - Private,55816,670 stonelleigh avenueue
100375,United_States_of_America,10536,four winds,ny,katonah,WESTCHESTER,(914) 763-8151,Psychiatric,Proprietary,14140,800 crossriver rd
100376,United_States_of_America,10549,northern westchester hospital,ny,mount kisco,WESTCHESTER,(914) 666-1200,Acute Care Hospitals,Voluntary non-profit - Private,42309,400 east mmain streett
100377,United_States_of_America,10550,montefiore mount vernon hospital,ny,mount vernon,WESTCHESTER,(914) 664-8000,Acute Care Hospitals,Voluntary non-profit - Private,83271,12 north 77th avenue
100378,United_States_of_America,10567,new yorkpresbyterianhudson valley hospital,ny,cortlandt manor,WESTCHESTER,(914) 734-3611,Acute Care Hospitals,Voluntary non-profit - Private,92519,1980 cromppond road
100379,United_States_of_America,10591,phelps memorial hospital assn,ny,sleepy hollow,WESTCHESTER,(914) 366-3000,Acute Care Hospitals,Voluntary non-profit - Other,53945,701 northbroadway
100380,United_States_of_America,10595,blythedale childrens hospital,ny,valhalla,WESTCHESTER,(914) 592-7555,Childrens,Voluntary non-profit - Private,89759,95 bradhurrst avenue
100381,United_States_of_America,10595,westchester medical center,ny,valhalla,WESTCHESTER,(914) 493-7000,Acute Care Hospitals,Government - Hospital District or Authority,48157,100 woodsrd
100382,United_States_of_America,10601,white plains hospital center,ny,white plains,WESTCHESTER,(914) 681-0600,Acute Care Hospitals,Voluntary non-profit - Private,45434,41 east poost r0ad
100384,United_States_of_America,10701,st josephs medical center,ny,yonkers,WESTCHESTER,(914) 378-7000,Acute Care Hospitals,Voluntary non-profit - Private,22744,127 southbroadway
100385,United_States_of_America,10802,montefiore new rochelle hospital,ny,new rochelle,WESTCHESTER,(914) 632-5000,Acute Care Hospitals,Voluntary non-profit - Private,85111,16 guion pplace
100386,United_States_of_America,10901,good samaritan hospital of suffern,ny,suffern,ROCKLAND,(845) 368-5000,Acute Care Hospitals,Voluntary non-profit - Church,36718,255 lafayeette avenuee
100388,United_States_of_America,10958,mid hudson forensic psychiatric ctr,ny,new hampton,ORANGE,(845) 374-3171,Psychiatric,Government - State,49616,box 158 rooute 17m
100389,United_States_of_America,10960,nyack hospital,ny,nyack,ROCKLAND,(845) 348-2000,Acute Care Hospitals,Voluntary non-profit - Other,58638,160 northmidland avenuevenue
100390,United_States_of_America,10962,rockland childrens psychiatric center,ny,orangeburg,ROCKLAND,(845) 680-8004,Psychiatric,Government - State,14754,2 first avve
100391,United_States_of_America,10962,rockland psych ctr,ny,orangeburg,ROCKLAND,(845) 359-1000,Psychiatric,Government - State,50977,140 old orrangeburg rdrd
100392,United_States_of_America,10990,st anthony community hospital,ny,warwick,ORANGE,(845) 986-2276,Acute Care Hospitals,Voluntary non-profit - Church,93638,15 maple aavenue 19
100393,United_States_of_America,10993,helen hayes hospital,ny,west haverstraw,ROCKLAND,(845) 786-4000,Acute Care Hospitals,Government - Local,82116,51 north rroute 9w
100394,United_States_of_America,10996,keller ach west point,ny,west point,ORANGE,(845) 938-4034,Acute Care - Department of Defense,Department of Defense,64884,900 washinngton rd
100395,United_States_of_America,11030,north shore university hospital,ny,manhasset,NASSAU,(516) 562-0100,Acute Care Hospitals,Voluntary non-profit - Private,62570,300 communnity drive
100396,United_States_of_America,11040,long island jewish medical center,ny,new hyde park,NASSAU,(718) 470-7000,Acute Care Hospitals,Voluntary non-profit - Private,17726,270  05 776th avenuee
100397,United_States_of_America,11201,brooklyn hospital center  downtown campus,ny,brooklyn,KINGS,(718) 250-8000,Acute Care Hospitals,Voluntary non-profit - Private,43541,121 dekalbb avenue
100398,United_States_of_America,11203,kings county hospital center,ny,brooklyn,KINGS,(718) 245-3901,Acute Care Hospitals,Government - Local,19984,451 clarksson avenue
100400,United_States_of_America,11203,kingsbrook jewish medical center,ny,brooklyn,KINGS,(718) 604-5789,Acute Care Hospitals,Voluntary non-profit - Private,86318,585 scheneectady avenuenue
100401,United_States_of_America,11203,university hospital of brooklyn  downstate ,ny,brooklyn,KINGS,(718) 270-1000,Acute Care Hospitals,Government - State,62027,445 lenoxroad
100402,United_States_of_America,11206,woodhull medical  mental health center,ny,brooklyn,KINGS,(718) 963-8100,Acute Care Hospitals,Government - Local,90241,760 broadwway
100403,United_States_of_America,11212,brookdale hospital medical center,ny,brooklyn,KINGS,(718) 240-5966,Acute Care Hospitals,Voluntary non-profit - Private,91657,1 brookdalle plaza
100404,United_States_of_America,11213,interfaith medical center,ny,brooklyn,KINGS,(718) 613-4000,Acute Care Hospitals,Voluntary non-profit - Private,28581,1545 atlanntic avenuee
100405,United_States_of_America,11215,new yorkpresbyterian brooklyn methodist hospital,ny,brooklyn,KINGS,(718) 780-3000,Acute Care Hospitals,Voluntary non-profit - Private,94887,506 sixthstreet
100407,United_States_of_America,11229,new york community hospital of brooklyn inc,ny,brooklyn,KINGS,(718) 692-5302,Acute Care Hospitals,Voluntary non-profit - Private,81496,2525 kingss highway
100408,United_States_of_America,11235,coney island hospital center,ny,brooklyn,KINGS,(718) 616-3000,Acute Care Hospitals,Government - Local,52093,2601 oceann parkway
100409,United_States_of_America,11237,wyckoff heights medical center,ny,brooklyn,KINGS,(718) 963-7272,Acute Care Hospitals,Voluntary non-profit - Private,40648,374 stockhholm streett
100410,United_States_of_America,11355,flushing hospital medical center,ny,flushing,QUEENS,(718) 670-5000,Acute Care Hospitals,Voluntary non-profit - Private,68118,45th avenuue and parsons boulesons boulevard
100411,United_States_of_America,11355,new yorkpresbyterianqueens,ny,flushing,QUEENS,(718) 670-2000,Acute Care Hospitals,Voluntary non-profit - Private,77667,5645 mainn street
100412,United_States_of_America,11373,elmhurst hospital center,ny,elmhurst,QUEENS,(718) 334-1141,Acute Care Hospitals,Government - Local,21131,7901 broaadway
100413,United_States_of_America,11418,jamaica hospital medical center,ny,jamaica,QUEENS,(718) 262-6000,Acute Care Hospitals,Voluntary non-profit - Private,47637,89th avenuue and van wyck exprwyck expressway
100414,United_States_of_America,11427,creedmoor psychiatric center,ny,queens village,QUEENS,(718) 264-4000,Psychiatric,Government - State,77380,8045 wincchester blvd bldg bvd bldg b
100415,United_States_of_America,11432,queens hospital center,ny,jamaica,QUEENS,(718) 883-3000,Acute Care Hospitals,Government - Local,69855,8268 164tth street
100416,United_States_of_America,11501,nyu winthrop hospital,ny,mineola,NASSAU,(516) 663-0333,Acute Care Hospitals,Voluntary non-profit - Private,85873,259 firststreet
100417,United_States_of_America,11542,glen cove hospital,ny,glen cove,NASSAU,(516) 674-7300,Acute Care Hospitals,Voluntary non-profit - Private,36591,101 st anddrews lane
100418,United_States_of_America,11554,nassau university medical center,ny,east meadow,NASSAU,(516) 572-0123,Acute Care Hospitals,Government - Local,28958,2201 hempsstead turnpikepike
100419,United_States_of_America,11570,mercy medical center,ny,rockville centre,NASSAU,(516) 705-2525,Acute Care Hospitals,Voluntary non-profit - Private,50313,1000 northh village avenueavenue
100420,United_States_of_America,11572,mount sinai south nassau,ny,oceanside,NASSAU,(516) 632-3000,Acute Care Hospitals,Voluntary non-profit - Private,13304,one healthhy way
100421,United_States_of_America,11576,st francis hospital roslyn,ny,roslyn,NASSAU,(516) 562-6000,Acute Care Hospitals,Voluntary non-profit - Church,88492,100 port wwashington boulevardboulevard
100422,United_States_of_America,11691,st johns episcopal hospital at south shore,ny,far rockaway,QUEENS,(718) 869-7000,Acute Care Hospitals,Voluntary non-profit - Church,75837,327 beach19th streetet
100424,United_States_of_America,11701,south oaks hosp,ny,amityville,SUFFOLK,(516) 264-4000,Psychiatric,Voluntary non-profit - Private,35680,400 sunrisse highway
100427,United_States_of_America,11717,pilgrim psychiatric center,ny,west brentwood,SUFFOLK,(631) 761-3500,Psychiatric,Government - State,50472,998 crookeed hill roadad
100428,United_States_of_America,11743,huntington hospital,ny,huntington,SUFFOLK,(631) 351-2000,Acute Care Hospitals,Voluntary non-profit - Private,70613,270 park aavenue
100429,United_States_of_America,11746,sagamore childrens psychiatric center,ny,dix hills,SUFFOLK,(631) 370-1701,Psychiatric,Government - State,10996,197 halfhollow roadad
100430,United_States_of_America,11772,long island community hospital,ny,patchogue,SUFFOLK,(631) 654-7100,Acute Care Hospitals,Voluntary non-profit - Private,37340,101 hospittal road
100431,United_States_of_America,11777,john t mather memorial hospital  of port jefferson,ny,port jefferson,SUFFOLK,(631) 473-1320,Acute Care Hospitals,Voluntary non-profit - Private,15414,75 north ccountry roadad
100432,United_States_of_America,11777,st charles hospital,ny,port jefferson,SUFFOLK,(631) 474-6000,Acute Care Hospitals,Voluntary non-profit - Private,60157,200 belleterre roadd
100433,United_States_of_America,11787,st catherine of siena hospital,ny,smithtown,SUFFOLK,(631) 862-3000,Acute Care Hospitals,Voluntary non-profit - Private,58671,50 route 225a
100434,United_States_of_America,11794,stony brook university hospital,ny,stony brook,SUFFOLK,(631) 444-4000,Acute Care Hospitals,Government - State,61135,health sciiences center sunyter suny
100435,United_States_of_America,11795,good samaritan hospital medical center,ny,west islip,SUFFOLK,(631) 376-3000,Acute Care Hospitals,Voluntary non-profit - Church,52170,1000 montaauk highwayy
100436,United_States_of_America,11803,plainview hospital,ny,plainview,NASSAU,(516) 719-3000,Acute Care Hospitals,Voluntary non-profit - Private,36729,888 old coountry roadd
100437,United_States_of_America,11901,peconic bay medical center,ny,riverhead,SUFFOLK,(631) 548-6000,Acute Care Hospitals,Voluntary non-profit - Private,91337,1300 roanooke avenue
100438,United_States_of_America,11944,stony brook eastern long island hospital,ny,greenport,SUFFOLK,(631) 477-1000,Acute Care Hospitals,Voluntary non-profit - Private,60371,201 manorplace
100439,United_States_of_America,12010,st marys healthcare,ny,amsterdam,MONTGOMERY,(518) 841-7101,Acute Care Hospitals,Voluntary non-profit - Private,22779,427 guy paark avenue
100440,United_States_of_America,12043,cobleskill regional hospital,ny,cobleskill,SCHOHARIE,(518) 254-3456,Critical Access Hospitals,Voluntary non-profit - Private,49469,178 grandvview drive
100441,United_States_of_America,12078,nathan littauer hospital,ny,gloversville,FULTON,(518) 725-8621,Acute Care Hospitals,Voluntary non-profit - Private,26142,99 east sttate streett
100442,United_States_of_America,12180,samaritan hospital,ny,troy,RENSSELAER,(518) 427-3402,Acute Care Hospitals,Voluntary non-profit - Private,28197,2215 burdeett avenue
100443,United_States_of_America,12180,samaritan hospitalst marys campus,ny,troy,RENSSELAER,(518) 268-5000,Acute Care Hospitals,Voluntary non-profit - Private,45455,1300 massaachusetts avenueavenue
100445,United_States_of_America,12204,albany memorial hospital,ny,albany,ALBANY,(518) 471-3490,Acute Care Hospitals,Voluntary non-profit - Private,49935,600 northeern boulevardard
100446,United_States_of_America,12208,albany medical center hospital,ny,albany,ALBANY,(518) 262-2400,Acute Care Hospitals,Voluntary non-profit - Private,54024,43 new scootland avenue mailnue mail code 34
100447,United_States_of_America,12208,capital district psych center,ny,albany,ALBANY,(845) 398-5566,Psychiatric,Government - State,70215,75 new scootland ave
100448,United_States_of_America,12208,st peters hospital,ny,albany,ALBANY,(518) 525-1550,Acute Care Hospitals,Voluntary non-profit - Private,87353,315 southmanning boulevardoulevard
100449,United_States_of_America,12308,ellis hospital,ny,schenectady,SCHENECTADY,(518) 243-4000,Acute Care Hospitals,Voluntary non-profit - Private,18182,1101 nottstreet
100452,United_States_of_America,12401,healthalliance hospital marys avenue campus,ny,kingston,ULSTER,(845) 338-2500,Acute Care Hospitals,Voluntary non-profit - Church,28152,105 maryss avenue
100454,United_States_of_America,12455,margaretville memorial hospital,ny,margaretville,DELAWARE,(845) 586-2631,Critical Access Hospitals,Voluntary non-profit - Private,49733,42084 statte highway 2828
100455,United_States_of_America,12534,columbia memorial hospital,ny,hudson,COLUMBIA,(518) 828-7601,Acute Care Hospitals,Voluntary non-profit - Private,19127,71 prospecct avenue
100456,United_States_of_America,12550,st lukes cornwall hospital,ny,newburgh,ORANGE,(845) 561-4400,Acute Care Hospitals,Voluntary non-profit - Other,50969,70 duboisstreet
100457,United_States_of_America,12572,northern dutchess hospital,ny,rhinebeck,DUTCHESS,(845) 871-3391,Acute Care Hospitals,Voluntary non-profit - Private,20629,6511 sprinngbrook avenueenue
100458,United_States_of_America,12601,vassar brothers medical center,ny,poughkeepsie,DUTCHESS,(845) 454-8500,Acute Care Hospitals,Voluntary non-profit - Private,72059,45 reade pplace
100459,United_States_of_America,12723,catskill regional medical center  g hermann site,ny,callicoon,SULLIVAN,(845) 887-5530,Critical Access Hospitals,Government - Federal,50663,8081 routee 97
100460,United_States_of_America,12742,catskill regional medical center,ny,harris,SULLIVAN,(845) 794-3300,Acute Care Hospitals,Voluntary non-profit - Private,52345,68 harrisbushville roadroad
100462,United_States_of_America,12801,glens falls hospital,ny,glens falls,WARREN,(518) 926-1000,Acute Care Hospitals,Voluntary non-profit - Private,11883,100 park sstreet
