SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
102801,United_States_of_America,57029,freeman medical center  cah,sd,freeman,HUTCHINSON,(605) 925-4000,Critical Access Hospitals,Voluntary non-profit - Private,22010,510 e 8thst  post office boxoffice box 370
102802,United_States_of_America,57042,madison regional health system,sd,madison,LAKE,(605) 256-6551,Critical Access Hospitals,Voluntary non-profit - Private,67543,323 sw 10tth st
102803,United_States_of_America,57049,dunes surgical hospital,sd,dakota dunes,UNION,(605) 232-3332,Acute Care Hospitals,Proprietary,63622,600 n siouux point roadoad
102804,United_States_of_America,57059,landmannjungman memorial hospital  cah,sd,scotland,BON HOMME,(605) 583-2226,Critical Access Hospitals,Government - Local,31030,600 billarrs st
102805,United_States_of_America,57066,st michaels hospital  cah,sd,tyndall,BON HOMME,(605) 589-2100,Critical Access Hospitals,Government - Local,45817,410 w 16thh ave
102806,United_States_of_America,57069,sanford vermillion hospital,sd,vermillion,CLAY,(605) 677-3500,Critical Access Hospitals,Voluntary non-profit - Private,50691,20 south pplum streett
102807,United_States_of_America,57070,pioneer memorial hospital  cah,sd,viborg,TURNER,(605) 326-5161,Critical Access Hospitals,Voluntary non-profit - Private,89729,315 n washhington ave  post ofe  post office box 368
102808,United_States_of_America,57078,avera sacred heart hospital,sd,yankton,YANKTON,(605) 668-8000,Acute Care Hospitals,Voluntary non-profit - Private,27733,501 summitt st
102809,United_States_of_America,57078,south dakota human services center,sd,yankton,YANKTON,(605) 668-3100,Psychiatric,Government - State,64328,3515 broaddway ave   post offipost office box 7600
102810,United_States_of_America,57105,lifescape,sd,sioux falls,MINNEHAHA,(605) 444-9500,Childrens,Voluntary non-profit - Private,55167,2501 w 26tth st
102811,United_States_of_America,57105,sioux falls specialty hospital llp,sd,sioux falls,MINNEHAHA,(605) 334-6730,Acute Care Hospitals,Proprietary,81512,910 east 220th streett
102812,United_States_of_America,57108,avera heart hospital of south dakota,sd,sioux falls,LINCOLN,(605) 977-7000,Acute Care Hospitals,Proprietary,33685,4500 w 69tth st
102813,United_States_of_America,57117,avera mckennan hospital  university health center,sd,sioux falls,MINNEHAHA,(605) 322-8000,Acute Care Hospitals,Voluntary non-profit - Private,40968,1325 s cliiff ave  post officeost office box 5045
102814,United_States_of_America,57117,sanford usd medical center,sd,sioux falls,MINNEHAHA,(605) 333-1000,Acute Care Hospitals,Voluntary non-profit - Private,51171,1305 w 18tth st  post office bt office box 5039
102815,United_States_of_America,57201,prairie lakes hospital,sd,watertown,CODINGTON,(605) 882-7000,Acute Care Hospitals,Voluntary non-profit - Private,60338,401 9th avvenue nw  post officpost office box 1210
102816,United_States_of_America,57226,sanford clear lake medical center,sd,clear lake,DEUEL,(605) 874-2141,Critical Access Hospitals,Voluntary non-profit - Private,18589,701 thirdavenue southuth
102817,United_States_of_America,57231,avera de smet memorial hospital  cah,sd,de smet,KINGSBURY,(605) 854-3329,Critical Access Hospitals,Voluntary non-profit - Private,51668,306 prairiie avenue sw  post osw  post office box 160
102818,United_States_of_America,57252,milbank area hospitalavera health,sd,milbank,GRANT,(605) 432-4538,Critical Access Hospitals,Voluntary non-profit - Private,25320,301 flynndrive
102819,United_States_of_America,57262,coteau des prairies health care system,sd,sisseton,ROBERTS,(605) 698-7647,Critical Access Hospitals,Voluntary non-profit - Private,18500,205 orcharrd dr
102820,United_States_of_America,57274,sanford hospital webster  cah,sd,webster,DAY,(605) 345-3336,Critical Access Hospitals,Voluntary non-profit - Private,43568,1401 w firrst st post office bt office box 489
102821,United_States_of_America,57301,avera queen of peace,sd,mitchell,DAVISON,(605) 995-2000,Acute Care Hospitals,Voluntary non-profit - Private,86822,525 n fostter
102822,United_States_of_America,57313,douglas county memorial hospitalcah,sd,armour,DOUGLAS,(605) 724-2159,Critical Access Hospitals,Voluntary non-profit - Private,73603,708 8th stt
102823,United_States_of_America,57325,sanford chamberlain medical center,sd,chamberlain,BRULE,(605) 234-5511,Critical Access Hospitals,Voluntary non-profit - Private,59203,300 s byroon
102824,United_States_of_America,57350,huron regional medical center,sd,huron,BEADLE,(605) 353-6200,Critical Access Hospitals,Voluntary non-profit - Private,44704,172 fourthh street see
102825,United_States_of_America,57362,avera hand county memorial hospital and clinic,sd,miller,HAND,(605) 853-2421,Critical Access Hospitals,Voluntary non-profit - Private,94392,300 w 5thst
102826,United_States_of_America,57366,avera st benedict health center  cah,sd,parkston,HUTCHINSON,(605) 928-3311,Critical Access Hospitals,Voluntary non-profit - Private,11483,401 west gglynn drivee
102829,United_States_of_America,57382,avera weskota memorial medical center  cah,sd,wessington springs,JERAULD,(605) 539-1201,Critical Access Hospitals,Voluntary non-profit - Private,58729,604 1st stt ne
102831,United_States_of_America,57402,sanford aberdeen medical center,sd,aberdeen,BROWN,(605) 626-4200,Acute Care Hospitals,Voluntary non-profit - Private,77698,2905 3rd aave se
102832,United_States_of_America,57428,bowdle hospital  cah,sd,bowdle,EDMUNDS,(605) 285-6146,Critical Access Hospitals,Government - Local,88606,8001 w 5thh  post office box 5fice box 556
102833,United_States_of_America,57430,marshall county healthcare center  cah,sd,britton,MARSHALL,(605) 448-2253,Critical Access Hospitals,Proprietary,63666,413 9th sttreet
102834,United_States_of_America,57437,eureka community health services  cah,sd,eureka,MC PHERSON,(605) 284-2661,Critical Access Hospitals,Voluntary non-profit - Private,59189,200 j avepost office box 517ce box 517
102835,United_States_of_America,57438,faulkton area medical center,sd,faulkton,FAULK,(605) 598-6262,Critical Access Hospitals,Voluntary non-profit - Private,71854,1300 oak sstreet  post officest office box 100
102836,United_States_of_America,57442,avera gettysburg hospital,sd,gettysburg,POTTER,(605) 765-2480,Critical Access Hospitals,Voluntary non-profit - Church,12599,606 east ggarfield
102837,United_States_of_America,57469,community memorial hospital,sd,redfield,SPINK,(605) 472-1110,Critical Access Hospitals,Government - Local,62795,111 w 10thh ave  post office bt office box 420
102838,United_States_of_America,57501,avera st marys hospital,sd,pierre,HUGHES,(605) 224-3100,Acute Care Hospitals,Voluntary non-profit - Private,31062,801 e siouux
102839,United_States_of_America,57523,community memorial hospital,sd,burke,GREGORY,(605) 775-2621,Critical Access Hospitals,Voluntary non-profit - Private,63690,809 jacksoon  post office boxffice box 319
102841,United_States_of_America,57551,bennett county hospital and nursing home  cah,sd,martin,BENNETT,(605) 685-6622,Critical Access Hospitals,Voluntary non-profit - Other,26071,102 majorallen   post officeost office box 70d
102842,United_States_of_America,57567,hans p peterson memorial hospital  cah,sd,philip,HAAKON,(605) 859-2511,Critical Access Hospitals,Voluntary non-profit - Private,25085,503 w pinee  post office box 7fice box 790
102843,United_States_of_America,57570,phs indian hospital at rosebud,sd,rosebud,TODD,(605) 747-2231,Acute Care Hospitals,Government - Federal,91434,400 soldieer creek roadoad
102844,United_States_of_America,57580,winner regional healthcare center  cah,sd,winner,TRIPP,(605) 842-7100,Critical Access Hospitals,Voluntary non-profit - Private,38349,745 east 88th street
102845,United_States_of_America,57601,mobridge regional hospital  cah,sd,mobridge,WALWORTH,(605) 845-3692,Critical Access Hospitals,Voluntary non-profit - Private,57615,1401 10thave west
102846,United_States_of_America,57625,phs indian hospital at eagle butte,sd,eagle butte,DEWEY,(605) 964-3005,Acute Care Hospitals,Government - Federal,19141,24276 166tth airport roadroad
102847,United_States_of_America,57701,regional health rapid city hospital,sd,rapid city,PENNINGTON,(605) 755-1000,Acute Care Hospitals,Voluntary non-profit - Private,83610,353 fairmoont blvd  post officpost office box 6000
102848,United_States_of_America,57701,same day surgery center llc,sd,rapid city,PENNINGTON,(605) 755-9900,Acute Care Hospitals,Proprietary,58859,651 catheddral drive
102849,United_States_of_America,57703,black hills surgical hospital llp,sd,rapid city,PENNINGTON,(605) 721-4700,Acute Care Hospitals,Proprietary,67099,216 anamarria dr
102850,United_States_of_America,57730,regional health custer hospital,sd,custer,CUSTER,(605) 673-9400,Critical Access Hospitals,Voluntary non-profit - Private,63083,1220 montggomery streeteet
102851,United_States_of_America,57732,regional health leaddeadwood hospital,sd,deadwood,LAWRENCE,(605) 717-6000,Critical Access Hospitals,Voluntary non-profit - Private,30874,61 charless street
102852,United_States_of_America,57747,fall river hospital  cah,sd,hot springs,FALL RIVER,(605) 745-8910,Critical Access Hospitals,Government - Local,18269,1201 highwway 71 southth
102853,United_States_of_America,57783,regional health spearfish hospital,sd,spearfish,LAWRENCE,(605) 644-4000,Acute Care Hospitals,Voluntary non-profit - Private,42531,1440 n maiin st
102854,United_States_of_America,57785,regional health sturgis hospital,sd,sturgis,MEADE,(605) 720-2400,Critical Access Hospitals,Voluntary non-profit - Other,89725,2140 juncttion ave
102855,United_States_of_America,58045,sanford medical center hillsboro,nd,hillsboro,TRAILL,(701) 636-3200,Critical Access Hospitals,Voluntary non-profit - Private,88282,12 third sstreet se
102856,United_States_of_America,58054,chi lisbon health,nd,lisbon,RANSOM,(701) 683-5241,Critical Access Hospitals,Voluntary non-profit - Private,32145,905 main sst
102857,United_States_of_America,58072,chi mercy health,nd,valley city,BARNES,(701) 845-6400,Critical Access Hospitals,Voluntary non-profit - Church,83822,570 chautaauqua blvd
102858,United_States_of_America,58103,prairie st johns,nd,fargo,CASS,(701) 476-7200,Psychiatric,Proprietary,19687,510 4th sttreet southh
102859,United_States_of_America,58104,essentia health fargo,nd,fargo,CASS,(701) 364-8000,Acute Care Hospitals,Voluntary non-profit - Private,50031,3000 32ndave south
102860,United_States_of_America,58122,sanford,nd,fargo,CASS,(701) 234-2000,Acute Care Hospitals,Voluntary non-profit - Private,35351,801 broadwway north
102861,United_States_of_America,58201,altru hospital,nd,grand forks,GRAND FORKS,(701) 780-5000,Acute Care Hospitals,Government - Local,11515,1200 s collumbia rd
102862,United_States_of_America,58201,red river behavioral health system,nd,grand forks,GRAND FORKS,(701) 772-2500,Psychiatric,Proprietary,66012,1451 44thavenue s
102863,United_States_of_America,58220,pembina county memorial hospital,nd,cavalier,PEMBINA,(701) 265-8461,Critical Access Hospitals,Voluntary non-profit - Private,27677,box 380
102864,United_States_of_America,58237,unity medical center,nd,grafton,WALSH,(701) 352-1620,Critical Access Hospitals,Voluntary non-profit - Private,46059,164 w 13thh street
102865,United_States_of_America,58249,cavalier county memorial hospital association,nd,langdon,CAVALIER,(701) 256-6100,Critical Access Hospitals,Voluntary non-profit - Private,17233,909 2nd stt
102866,United_States_of_America,58254,nelson county health system,nd,mcville,NELSON,(701) 322-4328,Critical Access Hospitals,Voluntary non-profit - Private,50946,200 n mainn st
102867,United_States_of_America,58257,sanford medical center mayville,nd,mayville,TRAILL,(701) 786-3800,Critical Access Hospitals,Voluntary non-profit - Private,67039,42 6th aveenue se
102868,United_States_of_America,58267,northwood deaconess health center,nd,northwood,GRAND FORKS,(701) 587-6060,Critical Access Hospitals,Voluntary non-profit - Church,61835,po box 1900
102869,United_States_of_America,58270,first care health center,nd,park river,WALSH,(701) 284-7500,Critical Access Hospitals,Voluntary non-profit - Private,83318,115 viviann st
102870,United_States_of_America,58301,chi st alexius health devils lake,nd,devils lake,RAMSEY,(701) 662-2131,Critical Access Hospitals,Voluntary non-profit - Private,37258,1031 7th sst ne
102872,United_States_of_America,58318,st andrews health center  cah,nd,bottineau,BOTTINEAU,(701) 228-9300,Critical Access Hospitals,Voluntary non-profit - Church,42152,316 ohmerstreet
102873,United_States_of_America,58324,towner county medical center,nd,cando,TOWNER,(701) 968-4411,Critical Access Hospitals,Voluntary non-profit - Private,64306,hwy 281 n
102874,United_States_of_America,58341,st aloisius medical center,nd,harvey,WELLS,(701) 324-4651,Critical Access Hospitals,Voluntary non-profit - Private,52117,325 e brewwster st
102875,United_States_of_America,58367,presentation medical center,nd,rolla,ROLETTE,(701) 477-3161,Critical Access Hospitals,Voluntary non-profit - Private,33436,213 secondd ave ne
102876,United_States_of_America,58368,heart of america medical center,nd,rugby,PIERCE,(701) 776-5261,Critical Access Hospitals,Voluntary non-profit - Private,60717,800 s mainn ave
102877,United_States_of_America,58401,jamestown regional medical center,nd,jamestown,STUTSMAN,(701) 252-1050,Critical Access Hospitals,Voluntary non-profit - Private,48939,2422 20thst sw
102878,United_States_of_America,58401,north dakota state hospital,nd,jamestown,STUTSMAN,(701) 253-3650,Psychiatric,Government - State,86694,2605 circlle drive
102879,United_States_of_America,58413,ashley medical center,nd,ashley,MCINTOSH,(701) 288-3433,Critical Access Hospitals,Voluntary non-profit - Private,11693,612 centerr avenue n
102880,United_States_of_America,58421,carrington health center,nd,carrington,FOSTER,(701) 652-3141,Critical Access Hospitals,Voluntary non-profit - Private,37801,po box 4611
102881,United_States_of_America,58425,cooperstown medical center,nd,cooperstown,GRIGGS,(701) 797-2221,Critical Access Hospitals,Voluntary non-profit - Private,64561,1200 roberrts ave ne
102882,United_States_of_America,58474,chi oakes hospital,nd,oakes,DICKEY,(701) 742-3291,Critical Access Hospitals,Voluntary non-profit - Private,70066,1200 n 7thh st
102883,United_States_of_America,58495,wishek community hospital,nd,wishek,MCINTOSH,(701) 452-2326,Critical Access Hospitals,Government - Local,29645,1007 4th aave s
102884,United_States_of_America,58501,chi st alexius health,nd,bismarck,BURLEIGH,(701) 530-7000,Acute Care Hospitals,Voluntary non-profit - Church,42503,900 e broaadway
102885,United_States_of_America,58506,sanford medical center bismarck,nd,bismarck,BURLEIGH,(701) 323-6000,Acute Care Hospitals,Voluntary non-profit - Private,11061,300 n 7thst
102886,United_States_of_America,58533,jacobson memorial hospital care center,nd,elgin,GRANT,(701) 584-2792,Critical Access Hospitals,Voluntary non-profit - Private,77652,601 east sst n
102887,United_States_of_America,58538,standing rock indian health service hospital,nd,fort yates,SIOUX,(701) 854-3831,Acute Care Hospitals,Government - Federal,39179,10 north rriver road
102888,United_States_of_America,58540,garrison memorial hospital,nd,garrison,MCLEAN,(701) 463-2275,Critical Access Hospitals,Voluntary non-profit - Church,92950,407 3rd avve se
102889,United_States_of_America,58545,sakakawea medical center  cah,nd,hazen,MERCER,(701) 748-2225,Critical Access Hospitals,Voluntary non-profit - Private,16983,510 8th avvenue ne
102890,United_States_of_America,58552,linton hospital  cah,nd,linton,EMMONS,(701) 254-4511,Critical Access Hospitals,Voluntary non-profit - Private,19035,518 northbroadway
102891,United_States_of_America,58575,chi st alexius health turtle lake,nd,turtle lake,MCLEAN,(701) 448-2331,Critical Access Hospitals,Voluntary non-profit - Church,84919,220 5th avve w
102892,United_States_of_America,58601,chi st alexius health dickinson,nd,dickinson,STARK,(701) 456-4000,Critical Access Hospitals,Voluntary non-profit - Church,21949,2500 fairwway street
102893,United_States_of_America,58623,southwest healthcare services,nd,bowman,BOWMAN,(701) 523-5265,Critical Access Hospitals,Voluntary non-profit - Private,71703,802 2nd stt nw
102894,United_States_of_America,58639,west river regional medical centercah,nd,hettinger,ADAMS,(701) 567-4561,Critical Access Hospitals,Voluntary non-profit - Private,74869,1000 highwway 12
102895,United_States_of_America,58701,trinity hospitals,nd,minot,WARD,(701) 857-5000,Acute Care Hospitals,Voluntary non-profit - Private,58493,407 3rd stt se
102896,United_States_of_America,58730,st lukes hospital,nd,crosby,DIVIDE,(701) 965-6384,Critical Access Hospitals,Voluntary non-profit - Private,48917,702 1st stt sw
102897,United_States_of_America,58746,kenmare community hospital,nd,kenmare,WARD,(701) 385-4296,Critical Access Hospitals,Voluntary non-profit - Private,77054,po box 6977
102898,United_States_of_America,58784,mountrail county medical center inc,nd,stanley,MOUNTRAIL,(701) 628-2424,Critical Access Hospitals,Voluntary non-profit - Private,51446,615 6th stt se
102899,United_States_of_America,58801,chi st alexius health williston,nd,williston,WILLIAMS,(701) 774-7400,Critical Access Hospitals,Voluntary non-profit - Church,30857,1301 15thave w
102900,United_States_of_America,58852,tioga medical center,nd,tioga,WILLIAMS,(701) 664-3305,Critical Access Hospitals,Voluntary non-profit - Private,20459,810 n weloo st
102901,United_States_of_America,58854,mckenzie county healthcare systems inc,nd,watford city,MCKENZIE,(701) 842-3000,Critical Access Hospitals,Voluntary non-profit - Private,65036,709 4th avve ne
102902,United_States_of_America,59011,pioneer medical center,mt,big timber,SWEET GRASS,(406) 932-4603,Critical Access Hospitals,Voluntary non-profit - Private,66885,301 w 7thave
102903,United_States_of_America,59019,stillwater billings clinic,mt,columbus,STILLWATER,(406) 322-5316,Critical Access Hospitals,Voluntary non-profit - Private,17826,710 n 11thh st
102904,United_States_of_America,59022,p h s indian hospital crow  northern cheyenne,mt,crow agency,BIG HORN,(406) 638-2626,Critical Access Hospitals,Government - Federal,63713,1010 southh 7650 east post oft post office box 9
102905,United_States_of_America,59034,big horn hospital,mt,hardin,BIG HORN,(406) 665-2310,Critical Access Hospitals,Government - Local,11482,17 n miless
102906,United_States_of_America,59036,wheatland memorial hospital,mt,harlowton,WHEATLAND,(406) 632-4351,Critical Access Hospitals,Government - Local,17779,530 3rd stt nw
102907,United_States_of_America,59047,livingston healthcare,mt,livingston,PARK,(406) 222-3541,Critical Access Hospitals,Voluntary non-profit - Private,46039,320 alpengglow lane
102908,United_States_of_America,59068,beartooth billings clinic,mt,red lodge,CARBON,(406) 446-2345,Critical Access Hospitals,Voluntary non-profit - Private,11106,2525 n brooadway
102909,United_States_of_America,59072,roundup memorial healthcare,mt,roundup,MUSSELSHELL,(406) 323-2301,Critical Access Hospitals,Government - Hospital District or Authority,24983,1202 3rd sst w
102910,United_States_of_America,59101,billings clinic hospital,mt,billings,YELLOWSTONE,(406) 657-4000,Acute Care Hospitals,Voluntary non-profit - Private,43357,2800 10thave n
102911,United_States_of_America,59101,st vincent healthcare,mt,billings,YELLOWSTONE,(406) 657-7000,Acute Care Hospitals,Voluntary non-profit - Church,87228,1233 n 30tth st
102912,United_States_of_America,59201,trinity hospital,mt,wolf point,ROOSEVELT,(406) 653-6500,Critical Access Hospitals,Voluntary non-profit - Private,42407,315 knappst
102913,United_States_of_America,59215,mccone county health center,mt,circle,MCCONE,(406) 485-3381,Critical Access Hospitals,Voluntary non-profit - Private,46587,605 sullivvan ave
102914,United_States_of_America,59218,roosevelt medical center,mt,culbertson,ROOSEVELT,(406) 787-6401,Critical Access Hospitals,Voluntary non-profit - Private,47163,818 2nd avve e
102915,United_States_of_America,59230,frances mahon deaconess hospital,mt,glasgow,VALLEY,(406) 228-3500,Critical Access Hospitals,Voluntary non-profit - Private,33357,621 3rd stt s
102916,United_States_of_America,59254,sheridan memorial hosptial,mt,plentywood,SHERIDAN,(406) 765-3700,Critical Access Hospitals,Voluntary non-profit - Private,65929,440 w laurrel ave
102917,United_States_of_America,59255,poplar community hospital,mt,poplar,ROOSEVELT,(406) 768-6100,Critical Access Hospitals,Voluntary non-profit - Private,30428,211 h st ee
102918,United_States_of_America,59263,daniels memorial hospital,mt,scobey,DANIELS,(406) 487-2296,Critical Access Hospitals,Voluntary non-profit - Private,50236,105 5th avve e
102919,United_States_of_America,59270,sidney health center,mt,sidney,RICHLAND,(406) 488-2100,Critical Access Hospitals,Voluntary non-profit - Other,41500,216 14th aave sw
102920,United_States_of_America,59301,holy rosary healthcare,mt,miles city,CUSTER,(406) 233-2600,Critical Access Hospitals,Voluntary non-profit - Private,60990,2600 wilsoon st
102921,United_States_of_America,59313,fallon medical complex hospital,mt,baker,FALLON,(406) 778-3331,Critical Access Hospitals,Voluntary non-profit - Private,68878,202 s 4thst w
102922,United_States_of_America,59324,dahl memorial healthcare assoc,mt,ekalaka,CARTER,(406) 775-8739,Critical Access Hospitals,Voluntary non-profit - Private,79132,215 sandyst
102923,United_States_of_America,59327,rosebud health care center,mt,forsyth,ROSEBUD,(406) 346-2161,Critical Access Hospitals,Voluntary non-profit - Private,81720,383 n 17thh av
102924,United_States_of_America,59330,glendive medical center,mt,glendive,DAWSON,(406) 345-3306,Critical Access Hospitals,Voluntary non-profit - Other,68117,202 prospeect dr
102925,United_States_of_America,59337,garfield county health center,mt,jordan,GARFIELD,(406) 557-2500,Critical Access Hospitals,Government - Local,43155,332 leavittt ave
102926,United_States_of_America,59349,prairie community hospital,mt,terry,PRAIRIE,(406) 635-5511,Critical Access Hospitals,Government - Hospital District or Authority,52270,312 s adamms
102927,United_States_of_America,59405,benefis hospitals inc,mt,great falls,CASCADE,(406) 455-5000,Acute Care Hospitals,Voluntary non-profit - Private,22059,1101 26thst s
102928,United_States_of_America,59405,great falls clinic hospital,mt,great falls,CASCADE,(406) 216-8000,Acute Care Hospitals,Proprietary,80669,3010 15thavenue southuth
102929,United_States_of_America,59417,p h s indian hospital at browning  blackfeet,mt,browning,GLACIER,(406) 338-6157,Acute Care Hospitals,Government - Federal,19931,760 hospittal circle post off post office box 760
102930,United_States_of_America,59422,benefis teton medical center,mt,choteau,TETON,(406) 466-5763,Critical Access Hospitals,Voluntary non-profit - Private,32140,915 4th stt nw
102931,United_States_of_America,59425,pondera medical center,mt,conrad,PONDERA,(406) 271-3211,Critical Access Hospitals,Voluntary non-profit - Private,17270,805 sunsett blvd
102932,United_States_of_America,59427,northern rockies medical center,mt,cut bank,GLACIER,(406) 873-2251,Critical Access Hospitals,Voluntary non-profit - Private,68781,802 2nd stt se
102933,United_States_of_America,59442,missouri river medical center,mt,fort benton,CHOUTEAU,(406) 622-3331,Critical Access Hospitals,Government - Hospital District or Authority,52955,1501 st chharles st
102934,United_States_of_America,59457,central montana medical center,mt,lewistown,FERGUS,(406) 535-7711,Critical Access Hospitals,Voluntary non-profit - Private,54682,408 wendelll ave
102935,United_States_of_America,59474,marias medical center,mt,shelby,TOOLE,(406) 434-3200,Critical Access Hospitals,Government - Local,52250,640 park aave
102936,United_States_of_America,59501,northern montana hospital,mt,havre,HILL,(406) 265-2211,Acute Care Hospitals,Voluntary non-profit - Private,16519,30 13th stt
102937,United_States_of_America,59520,big sandy medical center,mt,big sandy,CHOUTEAU,(406) 378-2188,Critical Access Hospitals,Voluntary non-profit - Private,32439,166 montanna ave e
102938,United_States_of_America,59522,liberty medical center,mt,chester,LIBERTY,(406) 759-5181,Critical Access Hospitals,Voluntary non-profit - Private,67995,315 w madiison ave
102939,United_States_of_America,59526,p h s indian hospitalft belknap at harlem  cah,mt,harlem,BLAINE,(406) 353-3100,Critical Access Hospitals,Government - Federal,13728,456 gros vventre ave rr 1 rr 1
102940,United_States_of_America,59538,phillips county medical center,mt,malta,PHILLIPS,(406) 654-1100,Critical Access Hospitals,Voluntary non-profit - Private,65482,311 s 8thave e
102941,United_States_of_America,59601,shodair childrens hospital,mt,helena,LEWIS AND CLARK,(406) 444-7500,Psychiatric,Voluntary non-profit - Private,84623,2755 colonnial dr
102942,United_States_of_America,59601,st peters hospital,mt,helena,LEWIS AND CLARK,(406) 442-2480,Acute Care Hospitals,Voluntary non-profit - Private,38636,2475 broaddway
102943,United_States_of_America,59644,broadwater health center,mt,townsend,BROADWATER,(406) 266-3186,Critical Access Hospitals,Voluntary non-profit - Private,79220,110 n oakst
102944,United_States_of_America,59645,mountainview medical center,mt,white sulphur spring,MEAGHER,(406) 547-3321,Critical Access Hospitals,Voluntary non-profit - Private,91370,16 w mainst
102945,United_States_of_America,59701,st james healthcare,mt,butte,SILVER BOW,(406) 723-2500,Acute Care Hospitals,Voluntary non-profit - Private,66568,400 s clarrk st
102946,United_States_of_America,59711,community hospital of anaconda,mt,anaconda,DEER LODGE,(406) 563-8500,Critical Access Hospitals,Voluntary non-profit - Private,29884,401 w pennnsylvania
102947,United_States_of_America,59715,bozeman health deaconess hospital,mt,bozeman,GALLATIN,(406) 585-5000,Acute Care Hospitals,Voluntary non-profit - Private,48305,915 highlaand blvd
102948,United_States_of_America,59716,big sky medical center,mt,big sky,GALLATIN,(406) 995-6995,Acute Care Hospitals,Voluntary non-profit - Private,66445,334 town ccenter ave
102949,United_States_of_America,59722,deer lodge medical center,mt,deer lodge,POWELL,(406) 846-2212,Critical Access Hospitals,Voluntary non-profit - Private,51537,1100 holleenback ln
102950,United_States_of_America,59725,barrett hospital  healthcare,mt,dillon,BEAVERHEAD,(406) 683-3000,Critical Access Hospitals,Government - Hospital District or Authority,63496,600 mt hwyy 91 s
102951,United_States_of_America,59729,madison valley medical center,mt,ennis,MADISON,(406) 682-4222,Critical Access Hospitals,Government - Hospital District or Authority,27199,305 n mainn
102952,United_States_of_America,59749,ruby valley medical center,mt,sheridan,MADISON,(406) 842-5453,Critical Access Hospitals,Voluntary non-profit - Private,65344,321 madisoon st
102953,United_States_of_America,59756,montana state hospital,mt,warm springs,DEER LODGE,(406) 693-7000,Psychiatric,Government - State,18818,100 garnett way
102954,United_States_of_America,59804,community medical center,mt,missoula,MISSOULA,(406) 728-4100,Acute Care Hospitals,Voluntary non-profit - Private,62178,2827 fortmissoula rdrd
102955,United_States_of_America,59806,st patrick hospital,mt,missoula,MISSOULA,(406) 543-7271,Acute Care Hospitals,Voluntary non-profit - Church,46651,500 w broaadway
102956,United_States_of_America,59840,marcus daly memorial hospital  cah,mt,hamilton,RAVALLI,(406) 375-4408,Critical Access Hospitals,Voluntary non-profit - Private,64689,1200 westwwood dr
102957,United_States_of_America,59858,granite county medical center,mt,philipsburg,GRANITE,(406) 859-3271,Critical Access Hospitals,Government - Hospital District or Authority,74801,310 sansomme st
102958,United_States_of_America,59859,clark fork valley hospital,mt,plains,SANDERS,(406) 826-4800,Critical Access Hospitals,Voluntary non-profit - Private,65072,10 krugerrd
102959,United_States_of_America,59860,providence st joseph medical center,mt,polson,LAKE,(406) 883-5377,Critical Access Hospitals,Voluntary non-profit - Private,57550,6 13th avee e
102960,United_States_of_America,59864,st luke community hospital,mt,ronan,LAKE,(406) 676-4441,Critical Access Hospitals,Voluntary non-profit - Private,17797,107 6th avve sw
102961,United_States_of_America,59872,mineral community hospital,mt,superior,MINERAL,(406) 822-4841,Critical Access Hospitals,Voluntary non-profit - Private,76342,1208 6th aave e
102962,United_States_of_America,59901,kalispell regional medical center,mt,kalispell,FLATHEAD,(406) 752-5111,Acute Care Hospitals,Voluntary non-profit - Private,61531,310 sunnyvview lane
102964,United_States_of_America,59923,cabinet peaks medical center,mt,libby,LINCOLN,(406) 293-0100,Critical Access Hospitals,Voluntary non-profit - Private,10852,209 healthh park dr
102965,United_States_of_America,59937,north valley hospital,mt,whitefish,FLATHEAD,(406) 863-3550,Critical Access Hospitals,Voluntary non-profit - Private,26959,1600 hospiital way
102966,United_States_of_America,60005,northwest community hospital 1,il,arlington heights,COOK,(847) 618-1000,Acute Care Hospitals,Voluntary non-profit - Private,94677,800 w centtral road
102967,United_States_of_America,60007,alexian brothers medical center 1,il,elk grove village,COOK,(847) 437-5500,Acute Care Hospitals,Voluntary non-profit - Church,48417,800 w biessterfield rdrd
102968,United_States_of_America,60010,advocate good shepherd hospital,il,barrington,LAKE,(847) 381-9600,Acute Care Hospitals,Voluntary non-profit - Church,83381,450 west hhighway 22
102969,United_States_of_America,60016,chicago behavioral hospital,il,des plaines,COOK,(847) 768-5430,Psychiatric,Proprietary,27793,555 wilsonn lane
102970,United_States_of_America,60033,mercy harvard hospital,il,harvard,MC HENRY,(815) 943-5431,Critical Access Hospitals,Voluntary non-profit - Private,72631,901 s grannt street
102971,United_States_of_America,60045,northwestern lake forest hospital,il,lake forest,LAKE,(847) 234-5600,Acute Care Hospitals,Voluntary non-profit - Other,56315,1000 n wesstmoreland roadroad
102972,United_States_of_America,60048,advocate condell medical center,il,libertyville,LAKE,(847) 362-2900,Acute Care Hospitals,Voluntary non-profit - Private,94636,801 s milwwaukee ave
102973,United_States_of_America,60050,northwestern medicine mchenry hospital,il,mchenry,MC HENRY,(815) 344-5000,Acute Care Hospitals,Voluntary non-profit - Other,66226,4201 mediccal center drivedrive
